,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
923,2011,Contamination,1994/1/9,0,0,0,0,0,0,0,0.0,0.0
924,2010,Leak,1992/6/25,0,0,0,0,0,0,0,0.0,0.0
925,2008,Leak,1992/5/12,0,0,0,0,0,0,0,0.0,0.0
926,2007,Contamination,1992/4/13,0,0,0,0,0,0,0,0.0,0.0
927,2006,Leak,1992/3/19,0,0,0,0,0,0,0,0.0,0.0
928,2005,Leak,1991/11/25,0,0,0,0,0,0,0,0.0,0.0
929,2004,Leak,1991/8/7,0,0,0,0,0,0,0,0.0,0.0
930,2003,Leak,1991/2/17,0,0,0,0,0,0,0,0.0,0.0
931,2002,Leak,1991/2/17,0,0,0,0,0,0,0,0.0,0.0
932,2001,Leak,1990/3/11,0,0,0,0,0,0,0,0.0,0.0
933,4138,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
934,4137,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
935,4136,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
936,4135,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
937,4134,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
938,4133,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
939,4132,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
940,4131,Inundation,1998/11/0,0,0,0,0,0,0,0,0.0,0.0
941,4130,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
942,4129,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
943,4002,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
944,4001,Hurricane,1998/10/24,2,0,0,0,0,0,0,0.0,0.0
945,4128,Inundation,2001/5/10,0,0,0,0,0,0,40,0.0,0.0
946,4127,Inundation,2001/5/10,1,0,0,600,0,0,0,0.0,0.0
947,4126,Inundation,2001/5/18,0,0,0,0,0,0,40,0.0,0.0
948,4125,Landslide,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
949,4124,Inundation,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
950,4123,Inundation,2001/1/0,0,0,0,5000,0,0,0,100000000.0,0.0
951,4122,Landslide,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
952,4121,Landslide,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
953,4120,Inundation,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
954,4119,Inundation,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
955,4118,Inundation,2001/1/0,0,0,0,0,0,0,0,0.0,0.0
956,4117,Inundation,2001/12/17,0,0,0,0,0,0,0,0.0,0.0
957,4116,Hurricane,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
958,4115,Inundation,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
959,4111,Hurricane,2001/10/8,0,0,0,0,0,0,0,0.0,0.0
960,4114,Hurricane,2001/10/8,0,0,0,0,0,0,0,0.0,0.0
961,4113,Hurricane,2001/10/8,0,0,0,0,0,0,0,0.0,0.0
962,4112,Hurricane,2001/10/8,0,0,0,0,0,0,0,0.0,0.0
963,4110,Landslide,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
964,4109,Landslide,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
965,4108,Inundation,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
966,4107,Inundation,2001/10/0,0,0,0,40,0,0,0,0.0,0.0
967,4106,Inundation,2001/10/0,0,0,0,0,0,0,0,0.0,0.0
968,4105,Inundation,2001/10/31,1,0,0,0,0,0,0,0.0,0.0
969,4104,Inundation,2001/11/0,0,0,0,0,0,0,0,0.0,0.0
970,4103,Inundation,2001/11/0,0,0,0,0,0,0,0,0.0,0.0
971,4102,Inundation,2001/11/0,0,0,0,0,0,0,0,0.0,0.0
972,4101,Inundation,2001/11/0,0,0,0,0,0,0,96,17200000.0,0.0
973,4100,Inundation,2001/11/0,0,0,0,200,0,0,159,0.0,0.0
974,4099,Gale,2000/7/29,0,0,0,11,0,0,0,0.0,0.0
975,4098,Gale,2000/1/15,0,0,0,0,0,0,0,0.0,0.0
976,4097,Gale,2000/1/12,0,0,0,0,0,0,0,0.0,0.0
977,4096,Gale,2000/1/15,0,0,0,0,0,0,0,0.0,0.0
978,4095,Gale,2000/1/15,0,0,0,0,0,0,0,0.0,0.0
979,4094,Gale,2000/1/15,0,0,0,0,0,0,0,0.0,0.0
980,4093,Gale,2000/1/15,0,0,0,0,0,0,0,0.0,0.0
981,4092,Gale,1998/8/8,0,0,0,0,0,0,0,0.0,0.0
982,4091,Gale,1997/2/27,0,0,0,12,0,0,0,0.0,0.0
983,4090,Gale,1996/5/5,0,0,0,0,0,0,0,2010162.0,0.0
984,4089,Inundation,2000/1/28,0,0,0,0,0,0,0,0.0,0.0
985,4088,Inundation,2000/1/28,0,0,0,0,0,0,0,0.0,0.0
986,4087,Inundation,1999/12/31,0,0,0,15,0,0,0,0.0,0.0
987,4086,Inundation,1999/10/25,0,0,0,11,0,0,0,0.0,0.0
988,4085,Inundation,1999/10/21,4,0,0,0,0,0,0,0.0,0.0
989,4084,Inundation,1999/9/21,0,0,0,3,0,0,0,0.0,0.0
990,4083,Inundation,1999/9/15,0,0,0,2,0,0,0,0.0,0.0
991,4082,Inundation,1999/9/9,0,0,0,0,0,0,0,1000000.0,0.0
992,4081,Inundation,1999/6/25,0,0,0,0,0,0,0,0.0,0.0
993,4080,Inundation,1999/6/11,0,0,0,0,0,0,0,0.0,0.0
994,4079,Inundation,1999/5/10,0,0,0,0,0,0,0,0.0,0.0
995,4078,Inundation,1998/3/0,2,0,0,0,0,0,0,15000000.0,0.0
996,4077,Inundation,1999/3/0,0,0,0,0,0,0,60,0.0,0.0
997,4076,Inundation,1998/12/18,1,0,0,0,0,0,0,0.0,0.0
998,4075,Inundation,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
999,4074,Inundation,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1000,4073,Inundation,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1001,4072,Inundation,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1002,4071,Inundation,1998/12/0,1,0,0,0,0,0,0,0.0,0.0
1003,4070,Landslide,1998/11/4,0,1,0,0,0,0,0,0.0,0.0
1004,4069,Inundation,1998/11/4,2,0,0,0,0,0,0,0.0,0.0
1005,4068,Inundation,1998/11/0,0,0,0,0,0,0,0,20000.0,0.0
1006,4067,Inundation,1998/11/0,0,0,0,0,0,0,0,32000.0,0.0
1007,4066,Inundation,1998/11/0,0,0,0,0,0,0,0,805000.0,0.0
1008,4065,Inundation,1998/11/0,0,0,0,0,0,0,0,602000.0,0.0
1009,4064,Inundation,1998/11/0,0,0,0,0,0,0,0,730000.0,0.0
1010,4063,Inundation,1998/11/0,0,0,0,0,0,0,0,960000.0,0.0
1011,4062,Inundation,1998/11/0,0,0,0,0,0,0,0,1900000.0,0.0
1012,4061,Inundation,1998/11/0,0,0,0,0,0,0,0,1700000.0,0.0
1013,4060,Inundation,1998/11/0,0,0,0,0,0,0,0,2700000.0,0.0
1014,4059,Inundation,1998/11/0,0,0,0,0,0,0,0,3000000.0,0.0
1015,4058,Inundation,1998/11/0,0,0,0,0,0,0,0,5000000.0,0.0
1016,4057,Inundation,1998/11/0,0,0,0,0,0,0,0,10000000.0,0.0
1017,4056,Inundation,1998/10/28,0,0,0,0,0,0,0,0.0,0.0
1018,4055,Inundation,1998/10/28,0,0,0,0,0,0,0,0.0,0.0
1019,4054,Inundation,1998/10/28,0,0,0,0,0,0,0,0.0,0.0
1020,4053,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1021,4052,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1022,4051,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1023,4050,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1024,4049,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1025,4048,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1026,4047,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1027,4046,Inundation,1998/10/24,0,0,0,0,0,0,0,0.0,0.0
1028,4045,Inundation,1998/9/0,0,0,0,0,0,0,0,0.0,0.0
1029,4044,Inundation,1998/9/0,0,0,0,0,0,0,0,0.0,0.0
1030,4043,Inundation,1998/9/0,0,0,0,0,0,0,0,13500000.0,0.0
1031,4042,Inundation,1998/9/0,0,0,0,0,0,0,0,0.0,0.0
1032,4041,Inundation,1998/5/0,0,0,0,0,0,0,0,0.0,0.0
1033,4040,Inundation,1998/1/3,0,0,0,0,0,0,0,0.0,0.0
1034,4039,Inundation,1998/1/0,0,0,0,0,0,0,0,0.0,339230000.0
1035,4038,Inundation,1997/11/15,0,0,0,60,0,0,0,0.0,0.0
1036,4037,Inundation,1997/10/23,0,0,0,0,0,0,0,0.0,0.0
1037,4036,Inundation,1997/10/18,0,0,0,0,0,0,0,0.0,0.0
1038,4035,Inundation,1997/9/7,0,0,0,0,0,0,0,0.0,0.0
1039,4034,Inundation,1997/8/25,0,0,0,0,0,0,0,0.0,0.0
1040,4033,Inundation,1996/2/6,0,0,0,0,0,0,0,39300000.0,0.0
1041,4032,Inundation,1996/2/6,0,0,0,0,0,0,0,26950000.0,0.0
1042,4031,Inundation,1996/2/6,0,0,0,0,0,0,0,15652000.0,0.0
1043,4030,Inundation,1996/2/6,0,0,0,0,0,0,0,0.0,0.0
1044,4029,Inundation,1996/2/6,0,0,0,0,0,0,0,19460000.0,0.0
1045,4028,Inundation,1996/1/10,0,0,0,0,0,0,0,18536000.0,0.0
1046,4027,Landslide,1999/12/0,0,0,0,0,0,0,0,0.0,0.0
1047,4026,Landslide,1999/9/0,0,0,0,0,0,0,0,0.0,0.0
1048,4025,Landslide,1999/9/0,0,0,0,0,0,0,0,0.0,0.0
1049,4024,Landslide,1999/3/0,0,0,0,0,0,0,0,0.0,0.0
1050,4023,Landslide,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1051,4022,Landslide,1998/12/0,0,0,0,2000,0,0,0,5000000.0,0.0
1052,4021,Landslide,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1053,4020,Landslide,1998/12/0,3,0,0,0,0,0,0,0.0,0.0
1054,4019,Landslide,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1055,4018,Landslide,1998/12/0,0,0,0,0,0,0,0,0.0,0.0
1056,4017,Landslide,1998/12/0,3,0,0,0,0,0,0,0.0,0.0
1057,4016,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
1058,4015,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
1059,4014,Landslide,1998/10/0,0,0,0,0,0,0,0,0.0,0.0
1060,4013,Landslide,1998/9/0,0,0,0,0,0,0,0,0.0,0.0
1061,4012,Landslide,1998/9/0,0,0,0,0,0,0,0,0.0,0.0
1062,4011,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1063,4010,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1064,4009,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1065,4008,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1066,4007,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1067,4006,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1068,4005,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1069,4004,Landslide,1997/6/4,0,0,0,0,0,0,0,0.0,0.0
1070,4003,Landslide,1996/1/1,0,0,0,0,0,0,0,0.0,0.0
1071,8048,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1072,8047,Inundation,1977/6/1,11,0,0,0,0,0,0,0.0,0.0
1073,8046,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1074,8045,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1075,8044,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1076,8043,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1077,8042,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1078,8041,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1079,8040,Inundation,1977/6/1,0,0,0,0,0,0,0,0.0,0.0
1080,8039,Inundation,1977/6/1,11,0,0,0,0,0,0,0.0,0.0
1081,8038,Inundation,1977/6/1,11,0,0,0,0,0,0,0.0,0.0
1082,8037,Drought,1977/3/1,0,0,0,0,0,0,0,0.0,0.0
1083,8036,Drought,1977/3/1,0,0,0,0,0,0,0,0.0,0.0
1084,8035,Drought,1977/3/1,0,0,0,0,0,0,0,0.0,0.0
1085,8034,Landslide,1975/9/19,0,0,0,0,0,0,0,0.0,0.0
1086,8033,Landslide,1975/9/19,0,0,0,0,0,0,0,0.0,0.0
1087,8032,Inundation,1975/9/19,0,0,0,0,0,0,0,0.0,0.0
1088,8031,Electrical storm,1975/8/25,0,0,0,0,0,0,0,0.0,0.0
1089,8030,Drought,1975/8/1,0,0,0,0,0,0,0,0.0,0.0
1090,8029,Drought,1975/8/1,0,0,0,0,0,0,0,0.0,0.0
1091,8028,Drought,1975/8/1,0,0,0,0,0,0,0,0.0,0.0
1092,8027,Drought,1975/8/1,0,0,0,0,0,0,0,0.0,0.0
1093,8026,Drought,1975/8/1,0,0,0,0,0,0,0,0.0,0.0
1094,8025,Gale,1975/9/18,0,0,0,0,0,0,0,0.0,0.0
1095,8024,Gale,1975/9/18,0,0,0,0,0,0,0,0.0,0.0
1096,8023,Gale,1975/9/18,0,0,0,0,0,0,0,0.0,0.0
1097,8022,Gale,1975/9/18,0,0,0,0,0,0,0,0.0,0.0
1098,8021,Fire,1975/5/23,11,0,0,0,0,0,0,0.0,0.0
1099,8020,Fire,1975/1/3,1,2,0,0,0,0,0,0.0,0.0
1100,8019,Inundation,1974/12/4,0,0,0,0,0,0,0,0.0,0.0
1101,8018,Inundation,1974/12/4,0,0,0,0,0,0,0,0.0,0.0
1102,8017,Inundation,1974/12/4,0,0,0,0,0,0,0,0.0,0.0
1103,8016,Inundation,1974/12/4,0,0,0,0,0,0,0,0.0,0.0
1104,8015,Inundation,1974/12/4,0,0,0,0,0,0,0,0.0,0.0
1105,8014,Inundation,1973/10/18,1,0,0,0,0,0,0,0.0,0.0
1106,8013,Inundation,1973/10/18,0,0,0,0,0,0,533,0.0,0.0
1107,8012,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1108,8011,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1109,8010,Debris Flood,1973/10/18,3,0,0,0,0,0,0,0.0,0.0
1110,8009,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1111,8008,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1112,8007,Inundation,1973/10/18,2,0,0,0,0,0,0,0.0,0.0
1113,8006,Landslide,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1114,8005,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1115,8004,Landslide,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1116,8003,Inundation,1973/10/18,0,0,0,0,0,0,0,0.0,0.0
1117,8002,Fire,1973/10/15,0,0,0,0,0,0,0,0.0,100000.0
1118,8001,Fire,1973/10/12,0,5,0,0,0,0,0,0.0,40000.0
