,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
106,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
107,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
108,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
109,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
110,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
111,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
112,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,11,0,0
113,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
114,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
115,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
116,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
117,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
118,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
119,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
120,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
121,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
122,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
123,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
124,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
125,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
126,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
127,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,6,0,0
128,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
129,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
130,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
131,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
132,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
133,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
134,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
135,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
136,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
137,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
138,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
139,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
140,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
141,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
142,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
143,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
144,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
145,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
146,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
147,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
148,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
149,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
150,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
151,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
152,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
153,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
154,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
155,3112/3123,INUNDACIÓN,2000/11/1,0,1,0,0,0,0,76,0,0
156,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
157,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
158,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
159,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
160,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
161,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
162,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
163,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
164,3112/3123,INUNDACIÓN,2000/11/1,0,0,0,0,0,0,0,0,0
165,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
166,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,6,0,0
167,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
168,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
169,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
170,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
171,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
172,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
173,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,1,0,0
174,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
175,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
176,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
177,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
178,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
179,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
180,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
181,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
182,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
183,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
184,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,5,0,0
185,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
186,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
187,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
188,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
189,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
190,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
191,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,11,0,0
192,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
193,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
194,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
195,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
196,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
197,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
198,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
199,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
200,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
201,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
202,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
203,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
204,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
205,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,11,0,0
206,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
207,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
208,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
209,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
210,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
211,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
212,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
213,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
214,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
215,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
216,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
217,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
218,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
219,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
220,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
221,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,6,0,0
222,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
223,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
224,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
225,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
226,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
227,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
228,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
229,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
230,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
231,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
232,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
233,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
234,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
235,3111/3123,INUNDACIÓN,2000/10/30,0,0,0,0,0,0,0,0,0
