,Serial,Type,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1247,2008-00048,Inundación,2008/7/7,0,0,0,0,0,0,310,0.0,0.0
1248,2009-00051,Inundación,2009/11/6,0,0,0,675,2875,0,0,0.0,0.0
1249,2008-00047,Inundación,2008/7/6,1,0,0,0,0,0,0,0.0,0.0
1250,2008-00046,Lluvias,2008/7/3,0,0,0,0,5,0,0,0.0,0.0
1251,2008-00045,Inundación,2008/7/3,0,0,0,0,150,0,0,0.0,0.0
1252,2008-00044,Inundación,2008/7/3,0,0,0,0,1000,0,0,0.0,0.0
1253,2009-00050,Inundación,2009/11/5,0,0,0,55,1165,0,900,0.0,0.0
1254,2009-00049,Inundación,2009/11/5,0,0,0,0,2650,0,4349,0.0,0.0
1255,2009-00048,Sequía,2009/10/28,0,0,0,0,0,0,0,0.0,0.0
1256,2009-00047,Sequía,2009/10/28,0,0,0,0,0,0,0,0.0,0.0
1257,2009-00046,Sequía,2009/10/19,0,0,0,0,0,0,0,0.0,0.0
1258,2009-00045,Sequía,2009/10/18,0,0,0,0,10711,0,0,0.0,0.0
1259,2009-00044,Sequía,2009/10/4,0,0,0,0,0,0,0,0.0,0.0
1260,2008-00043,Avenida torrencial,2008/7/2,0,0,0,0,0,0,0,0.0,0.0
1261,2011-00059,Inundación,2011/11/1,0,0,0,0,0,0,48,0.0,0.0
1262,2008-00042,Inundación,2008/7/2,0,0,0,0,0,0,57,0.0,0.0
1263,2008-00041,Inundación,2008/7/2,0,0,0,0,0,0,83,0.0,0.0
1264,2008-00040,Inundación,2008/7/2,0,0,0,0,35,0,0,0.0,0.0
1265,2011-00058,Colapso estructural,2011/10/28,0,0,0,0,0,0,0,0.0,0.0
1266,2011-00057,Colapso estructural,2011/10/27,0,0,0,0,0,0,0,0.0,0.0
1267,2008-00039,Inundación,2008/7/2,1,0,0,0,0,0,0,0.0,0.0
1268,2011-00056,Inundación,2011/10/27,0,0,0,0,0,0,0,0.0,0.0
