,Serial,Event,Country,Country Code,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
1066,440.0,TS - Tsunami,Papua New Guinea,PNG,1983/3/18,0,0,0,0,0,0,0,0.0,0
1067,591.0,TS - Tsunami,Solomon Islands,SLB,1966/6/15,0,0,0,0,0,0,0,0.0,0
1068,590.0,TS - Tsunami,Solomon Islands,SLB,1966/11/0,0,0,0,0,0,0,0,0.0,0
1069,588.0,TS - Tsunami,Solomon Islands,SLB,1966/11/28,0,0,0,0,0,0,0,0.0,0
1070,585.0,TS - Tsunami,Solomon Islands,SLB,1966/12/31,0,0,0,0,0,0,0,0.0,0
1071,525.0,TS - Tsunami,Solomon Islands,SLB,1974/1/0,0,0,0,0,0,0,0,0.0,0
1072,523.0,TS - Tsunami,Solomon Islands,SLB,1974/1/31,0,0,0,0,0,0,0,0.0,0
1073,521.0,TS - Tsunami,Solomon Islands,SLB,1974/2/1,0,0,0,0,0,0,0,0.0,0
1074,519.0,TS - Tsunami,Papua New Guinea,PNG,1974/10/17,0,0,0,0,0,0,0,0.0,0
1075,518.0,VO - Volcano,Papua New Guinea,PNG,1974/10/17,0,0,0,0,0,0,0,0.0,0
1076,512.0,TS - Tsunami,Papua New Guinea,PNG,1975/7/20,0,0,0,0,0,0,0,0.0,0
1077,508.0,TS - Tsunami,Samoa,WSM,1975/12/26,0,0,0,0,0,0,0,0.0,0
1078,506.0,TC - Tropical Cyclone,Guam,GUM,1976/5/0,9,0,0,0,0,0,0,120000.0,120
1079,505.0,EQ - Earthquake,Solomon Islands,SLB,1977/0/0,12,0,0,0,2000,0,0,0.0,0
1080,501.0,TS - Tsunami,Samoa,WSM,1977/4/2,0,0,0,0,0,0,0,0.0,0
1081,500.0,EQ - Earthquake,Solomon Islands,SLB,1977/4/20,34,0,0,0,1000,0,0,0.0,0
1082,496.0,TS - Tsunami,Solomon Islands,SLB,1977/4/20,0,0,0,0,0,0,0,0.0,0
1083,493.0,TS - Tsunami,Solomon Islands,SLB,1977/4/21,0,0,0,0,0,0,0,0.0,0
1084,491.0,TS - Tsunami,Tonga,TON,1977/6/22,0,0,0,0,0,0,0,0.0,0
1085,490.0,EQ - Earthquake,Tonga,TON,1977/6/23,1,0,0,0,5505,0,0,1200.0,1
1086,489.0,TS - Tsunami,Papua New Guinea,PNG,1977/8/20,0,0,0,0,0,0,0,0.0,0
1087,487.0,TS - Tsunami,Papua New Guinea,PNG,1977/8/28,0,0,0,0,0,0,0,0.0,0
1088,486.0,EP - Epidemic,Kiribati,KIR,1977/9/0,17,0,0,0,352,0,0,0.0,0
1089,484.0,TS - Tsunami,Tonga,TON,1977/10/10,0,0,0,0,0,0,0,0.0,0
1090,476.0,VO - Volcano,Papua New Guinea,PNG,1979/3/8,2,0,0,0,0,0,0,0.0,0
1091,471.0,TS - Tsunami,Fiji,FJI,1979/11/16,0,0,0,0,0,0,0,0.0,0
1092,438.0,TC - Tropical Cyclone,French Polynesia,PYF,1983/4/14,1,0,0,0,5050,0,0,21000.0,0
1093,433.0,WF - Wild Fires,Samoa,WSM,1983/9/0,0,0,0,0,1000,0,0,31650.0,0
1094,432.0,VO - Volcano,Papua New Guinea,PNG,1983/10/15,0,0,0,0,25000,0,0,0.0,0
1095,431.0,EQ - Earthquake,Papua New Guinea,PNG,1983/12/21,10,0,0,0,0,0,0,0.0,0
1096,430.0,EQ - Earthquake,Papua New Guinea,PNG,1983/12/22,10,0,0,0,0,0,0,0.0,0
1097,421.0,VO - Volcano,Solomon Islands,SLB,1985/1/0,0,0,0,0,0,0,0,0.0,0
1098,401.0,TC - Tropical Cyclone,Wallis and Futuna,WLF,1986/12/25,1,0,0,0,4500,0,0,0.0,0
1099,399.0,FR - Fire,Marshall Islands,MHL,1987/0/0,0,0,0,0,0,0,0,0.0,0
1100,395.0,TS - Tsunami,Papua New Guinea,PNG,1987/2/8,0,0,0,0,0,0,0,0.0,0
1101,392.0,ST - Severe Local Storm,Tokelau,TKL,1987/2/27,0,0,0,0,1730,0,0,500.0,0
1102,391.0,LS - Landslide,French Polynesia,PYF,1987/4/17,10,0,0,0,0,0,0,0.0,0
1103,389.0,TS - Tsunami,Solomon Islands,SLB,1987/6/18,0,0,0,0,0,0,0,0.0,0
1104,387.0,TS - Tsunami,Vanuatu,VUT,1987/7/6,0,0,0,0,0,0,0,0.0,0
1105,386.0,TC - Tropical Cyclone,Guam,GUM,1987/10/15,0,0,0,0,502,0,0,145000.0,0
1106,384.0,TS - Tsunami,Tonga,TON,1987/10/6,0,0,0,0,0,0,0,0.0,0
1107,420.0,TC - Tropical Cyclone,Vanuatu,VUT,1985/1/16,9,0,0,0,117500,0,0,173000.0,0
1108,415.0,TC - Tropical Cyclone,Fiji,FJI,1985/3/17,28,0,0,0,20000,30000,0,40000000.0,0
1109,413.0,EQ - Earthquake,Papua New Guinea,PNG,1985/5/11,0,0,0,0,0,0,0,1000000.0,0
1110,410.0,EQ - Earthquake,Papua New Guinea,PNG,1985/7/3,0,0,0,0,0,0,0,1000000.0,0
1111,409.0,TS - Tsunami,Papua New Guinea,PNG,1985/7/3,0,0,0,0,0,0,0,0.0,0
1112,382.0,TS - Tsunami,Papua New Guinea,PNG,1987/10/12,0,0,0,0,0,0,0,0.0,0
1113,380.0,TS - Tsunami,Papua New Guinea,PNG,1987/10/16,0,0,0,0,0,0,0,0.0,0
1114,376.0,LS - Landslide,Vanuatu,VUT,1988/0/0,1,0,0,0,3000,0,0,0.0,0
1115,375.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/1/11,0,0,0,0,4700,0,0,0.0,0
1116,373.0,TS - Tsunami,Papua New Guinea,PNG,1988/7/5,0,0,0,0,0,0,0,0.0,0
1117,372.0,TS - Tsunami,Solomon Islands,SLB,1988/8/0,1,0,0,0,0,0,0,0.0,0
1118,371.0,TC - Tropical Cyclone,Vanuatu,VUT,1988/2/28,0,0,0,0,2000,0,0,0.0,0
1119,370.0,EQ - Earthquake,Solomon Islands,SLB,1988/8/10,1,0,0,0,0,0,0,0.0,0
1120,369.0,TS - Tsunami,Solomon Islands,SLB,1988/8/10,1,0,0,0,0,0,0,0.0,0
1121,366.0,LS - Landslide,Papua New Guinea,PNG,1988/9/6,76,0,0,0,1000,0,0,0.0,0
1122,365.0,FL - Flood,Fiji,FJI,1989/2/9,9,0,0,0,0,0,0,0.0,0
1123,364.0,TC - Tropical Cyclone,New Caledonia,NCL,1989/1/2,2,0,0,0,0,0,0,0.0,0
1124,362.0,TC - Tropical Cyclone,American Samoa,ASM,1989/1/10,0,0,0,0,0,0,0,5000.0,0
1125,360.0,TC - Tropical Cyclone,Tokelau,TKL,1990/2/0,0,0,0,0,102,0,0,2400.0,0
1126,352.0,TC - Tropical Cyclone,Cook Islands,COK,1990/3/0,0,0,0,0,0,0,0,0.0,0
1127,349.0,TS - Tsunami,Northern Mariana Islands,MNP,1990/4/5,0,0,0,0,0,0,0,0.0,0
1128,344.0,TC - Tropical Cyclone,Palau,PLW,1990/11/0,0,0,0,0,1000,0,0,3000000.0,0
1129,341.0,TC - Tropical Cyclone,Cook Islands,COK,1990/11/0,0,0,0,0,0,0,0,18500000.0,0
1130,340.0,TC - Tropical Cyclone,Fiji,FJI,1990/2/14,0,0,0,0,6000,0,0,10000.0,0
1131,339.0,EP - Epidemic,Cook Islands,COK,1990/12/0,7,0,0,0,1200,0,0,0.0,0
1132,337.0,TS - Tsunami,Solomon Islands,SLB,1991/2/9,0,0,0,0,0,0,0,0.0,0
1133,334.0,AC - Accident,Solomon Islands,SLB,1991/9/4,33,0,0,0,24,0,0,0.0,0
1134,332.0,TS - Tsunami,Solomon Islands,SLB,1991/10/14,0,0,0,0,0,0,0,0.0,0
1135,327.0,TC - Tropical Cyclone,French Polynesia,PYF,1991/12/14,0,0,0,0,0,0,0,0.0,0
1136,325.0,TC - Tropical Cyclone,Solomon Islands,SLB,1992/0/0,0,0,0,0,0,0,0,0.0,0
1137,321.0,TC - Tropical Cyclone,Vanuatu,VUT,1992/2/0,0,0,0,0,0,0,0,0.0,0
1138,319.0,TC - Tropical Cyclone,Solomon Islands,SLB,1992/3/0,0,0,0,0,0,0,0,0.0,0
1139,316.0,TC - Tropical Cyclone,Wallis and Futuna,WLF,1992/3/0,0,0,0,0,6000,0,0,0.0,0
1140,315.0,FL - Flood,Papua New Guinea,PNG,1992/3/0,0,0,0,0,90000,0,0,0.0,0
1141,313.0,DR - Drought,Federated States of Micronesia,FSM,1992/5/0,0,0,0,0,0,0,0,0.0,0
1142,312.0,WF - Wild Fires,Cook Islands,COK,1992/5/15,0,0,0,0,0,0,0,0.0,0
1143,310.0,TS - Tsunami,Solomon Islands,SLB,1992/5/27,0,0,0,0,0,0,0,0.0,0
1144,309.0,FL - Flood,Papua New Guinea,PNG,1992/6/0,0,0,0,0,0,0,0,0.0,0
1145,308.0,TC - Tropical Cyclone,Guam,GUM,1992/8/28,1,0,0,0,5542,0,0,300000.0,0
1146,307.0,VO - Volcano,Papua New Guinea,PNG,1992/10/14,0,0,0,0,0,0,0,0.0,0
1147,304.0,TC - Tropical Cyclone,Solomon Islands,SLB,1992/12/0,0,0,0,0,136800,0,0,5000000.0,0
1148,301.0,TC - Tropical Cyclone,Tuvalu,TUV,1993/1/0,0,0,0,0,0,0,0,110000000.0,0
1149,296.0,TC - Tropical Cyclone,Fiji,FJI,1993/2/0,0,0,0,0,0,0,0,0.0,0
1150,294.0,TC - Tropical Cyclone,Fiji,FJI,1993/2/0,0,0,0,0,0,0,0,0.0,0
1151,292.0,TC - Tropical Cyclone,Solomon Islands,SLB,1993/3/0,0,0,0,0,0,0,0,0.0,0
1152,291.0,TC - Tropical Cyclone,Vanuatu,VUT,1993/3/0,4,5,0,0,5000,7000,0,5000000.0,0
1153,290.0,EQ - Earthquake,Fiji,FJI,1993/3/12,5,0,0,0,0,0,0,0.0,0
1154,289.0,EQ - Earthquake,Wallis and Futuna,WLF,1993/3/13,5,0,0,0,20,0,0,0.0,0
1155,285.0,TS - Tsunami,Guam,GUM,1993/8/8,0,0,0,0,0,0,0,0.0,0
1156,284.0,EQ - Earthquake,Guam,GUM,1993/8/9,0,0,0,0,71,0,0,120000.0,0
1157,283.0,EQ - Earthquake,Papua New Guinea,PNG,1993/10/0,37,0,0,0,10000,0,0,1000000.0,0
1158,282.0,LS - Landslide,Papua New Guinea,PNG,1993/10/0,41,0,0,0,7000,0,0,0.0,0
1159,280.0,DR - Drought,Niue,NIU,1982/7/0,0,0,0,0,1200,0,0,0.0,2000000
1160,279.0,TC - Tropical Cyclone,New Caledonia,NCL,1994/1/0,0,0,0,0,0,0,0,0.0,0
1161,275.0,TC - Tropical Cyclone,Vanuatu,VUT,1994/2/0,0,0,0,0,0,0,0,0.0,0
1162,274.0,TC - Tropical Cyclone,New Caledonia,NCL,1994/2/0,0,0,0,0,0,0,0,0.0,0
1163,272.0,TC - Tropical Cyclone,New Caledonia,NCL,1994/3/0,0,0,0,0,0,0,0,0.0,0
1164,269.0,AC - Technical Disaster,Papua New Guinea,PNG,1994/8/2,11,0,0,0,60,0,0,12000000.0,0
1165,267.0,VO - Volcano,Papua New Guinea,PNG,1994/9/0,3,0,0,0,105000,0,0,60000000.0,0
1166,266.0,TS - Tsunami,Papua New Guinea,PNG,1994/9/19,0,0,0,0,0,0,0,0.0,0
1167,265.0,VO - Volcano,Papua New Guinea,PNG,1994/9/19,5,0,0,0,152002,53000,100000,110000000.0,0
1168,263.0,AC - Accident,Papua New Guinea,PNG,1994/12/17,28,0,0,0,0,0,0,0.0,0
1169,262.0,VO - Volcano,Vanuatu,VUT,1995/0/0,0,0,0,0,0,0,0,0.0,0
1170,242.0,VO - Volcano,Papua New Guinea,PNG,1996/10/6,0,0,0,0,300,0,0,0.0,0
1171,240.0,TC - Tropical Cyclone,Vanuatu,VUT,1996/12/0,0,0,0,0,0,0,0,0.0,0
1172,239.0,TC - Tropical Cyclone,New Caledonia,NCL,1996/12/0,1,0,0,0,28,0,0,500000.0,0
1173,237.0,VO - Volcano,Papua New Guinea,PNG,1996/12/4,4,0,0,0,1529,0,0,0.0,0
1174,236.0,LS - Landslide,Papua New Guinea,PNG,1996/12/24,38,0,0,0,8,0,0,0.0,0
1175,235.0,DR - Drought,Tonga,TON,1997/0/0,0,0,0,0,0,0,0,0.0,0
1176,234.0,DR - Drought,Palau,PLW,1997/0/0,0,0,0,0,0,0,0,0.0,0
1177,233.0,VO - Volcano,Papua New Guinea,PNG,1997/0/0,17,0,0,0,3000,0,0,200000.0,0
1178,232.0,VO - Volcano,Vanuatu,VUT,1997/0/0,0,0,0,0,0,0,0,0.0,0
1179,231.0,DR - Drought,Solomon Islands,SLB,1997/0/0,0,0,0,0,0,0,0,0.0,0
1180,230.0,DR - Drought,Papua New Guinea,PNG,1997/0/0,380,0,0,0,3158961,0,0,80000000.0,0
1181,229.0,TC - Tropical Cyclone,New Caledonia,NCL,1997/1/0,0,0,0,0,0,0,0,0.0,0
1182,228.0,EP - Epidemic,Cook Islands,COK,1997/1/0,0,0,0,0,123,0,0,0.0,0
1183,227.0,TC - Tropical Cyclone,Solomon Islands,SLB,1997/3/0,0,0,0,0,15000,0,0,0.0,0
1184,225.0,TC - Tropical Cyclone,Wallis and Futuna,WLF,1997/3/0,0,0,0,0,0,0,0,0.0,0
1185,217.0,TS - Tsunami,Solomon Islands,SLB,1997/4/21,0,0,0,0,0,0,0,0.0,0
1186,216.0,TS - Tsunami,Vanuatu,VUT,1997/4/21,100,0,0,0,0,0,0,0.0,0
1187,215.0,AC - Technical Disaster,Guam,GUM,1997/8/6,228,0,0,0,0,0,0,0.0,0
1188,214.0,DR - Drought,Papua New Guinea,PNG,1997/9/23,60,0,0,0,500000,0,0,0.0,0
1189,213.0,CW - Cold Wave,Papua New Guinea,PNG,1997/9/23,0,0,0,0,8000,0,0,0.0,0
1190,212.0,TC - Tropical Cyclone,French Polynesia,PYF,1997/10/0,8,0,0,0,0,0,0,0.0,0
1191,209.0,TS - Tsunami,Fiji,FJI,1997/10/14,0,0,0,0,0,0,0,0.0,0
1192,208.0,TC - Tropical Cyclone,French Polynesia,PYF,1997/11/0,0,0,0,0,5600,0,0,0.0,0
1193,206.0,DR - Drought,Solomon Islands,SLB,1997/11/0,0,0,0,0,0,0,0,0.0,0
1194,203.0,TC - Tropical Cyclone,Guam,GUM,1997/12/17,0,0,0,0,6420,0,0,236000000.0,0
1195,202.0,DR - Drought,Tuvalu,TUV,1998/0/0,0,0,0,0,10000,0,0,15000000.0,0
1196,198.0,DR - Drought,Tonga,TON,1998/0/0,0,0,0,0,0,0,0,0.0,0
1197,197.0,DR - Drought,Nauru,NRU,1998/0/0,0,0,0,0,0,0,0,0.0,0
1198,196.0,DR - Drought,Marshall Islands,MHL,1998/0/0,0,0,0,0,0,0,0,0.0,0
1199,195.0,DR - Drought,Kiribati,KIR,1998/0/0,0,0,0,0,0,0,0,0.0,0
1200,194.0,DR - Drought,Samoa,WSM,1998/0/0,0,0,0,0,0,0,0,0.0,402722
1201,193.0,TC - Tropical Cyclone,Niue,NIU,1998/0/0,0,0,0,0,100,0,0,0.0,1000000
1202,192.0,TC - Tropical Cyclone,Tonga,TON,1998/12/26,0,0,0,0,77000,0,0,0.0,19600000
1203,190.0,TC - Tropical Cyclone,Vanuatu,VUT,1998/1/0,1,0,0,0,0,0,0,0.0,800000000
1204,170.0,DR - Drought,Federated States of Micronesia,FSM,1998/0/0,0,0,0,0,103000,0,0,0.0,0
1205,169.0,CE - Complex Emergency,Solomon Islands,SLB,1999/0/0,10,0,0,0,60000,0,0,0.0,0
1206,168.0,FL - Flood,Papua New Guinea,PNG,1999/4/14,0,0,0,0,10000,0,0,0.0,0
1207,167.0,TC - Tropical Cyclone,Vanuatu,VUT,1999/2/11,5,0,0,0,28600,0,0,0.0,700000000
1208,165.0,FL - Flood,Fiji,FJI,1999/1/19,6,0,6,1772,20000,0,0,1602610.0,2840500
1209,162.0,AC - Accident,Papua New Guinea,PNG,1999/2/3,11,0,0,0,0,0,0,0.0,0
1210,160.0,DR - Drought,Kiribati,KIR,1999/3/0,1,0,0,0,84000,0,0,0.0,0
1211,158.0,EP - Epidemic,Niue,NIU,1999/5/0,1,0,0,0,297,0,0,0.0,0
1212,156.0,AC - Accident,Papua New Guinea,PNG,1999/6/17,10,0,0,0,0,0,0,0.0,0
1213,155.0,AC - Accident,Fiji,FJI,1999/7/24,17,0,0,0,0,0,0,0.0,0
1214,153.0,TS - Tsunami,Vanuatu,VUT,1999/11/26,5,0,0,0,0,0,0,0.0,0
1215,152.0,EQ - Earthquake,Vanuatu,VUT,1999/11/27,12,0,0,0,14100,0,0,0.0,0
1216,151.0,EQ - Earthquake,Papua New Guinea,PNG,2000/0/0,0,0,0,0,100000,0,0,0.0,14000000
1217,149.0,FL - Flood,Papua New Guinea,PNG,2000/0/0,0,0,0,0,16000,0,0,0.0,0
1218,148.0,FL - Flood,Papua New Guinea,PNG,2000/0/0,0,0,0,0,1900,0,0,0.0,0
1219,147.0,FL - Flood,Papua New Guinea,PNG,2000/0/0,0,0,0,0,1000,0,0,0.0,0
1220,146.0,FL - Flood,Papua New Guinea,PNG,2000/0/0,0,0,0,0,500,0,0,0.0,0
1221,144.0,VO - Volcano,Papua New Guinea,PNG,2000/0/0,0,0,0,0,3750,0,0,0.0,0
1222,143.0,TS - Tsunami,Papua New Guinea,PNG,2000/0/0,0,0,0,0,1600,0,0,0.0,0
1223,142.0,ST - Severe Local Storm,Papua New Guinea,PNG,2000/0/0,1,0,0,0,400,0,0,0.0,0
1224,139.0,CE - Complex Emergency,Fiji,FJI,2000/0/0,0,0,0,0,0,0,0,0.0,0
1225,138.0,FR - Fire,Tuvalu,TUV,2000/3/9,18,0,0,0,36,0,0,500000.0,0
1226,137.0,EP - Epidemic,Federated States of Micronesia,FSM,2000/4/17,19,0,0,0,3431,0,0,0.0,0
1227,133.0,TS - Tsunami,Papua New Guinea,PNG,2000/11/16,0,0,0,0,0,0,0,0.0,0
1228,130.0,EP - Epidemic,Marshall Islands,MHL,2000/12/1,6,0,0,0,218,0,0,0.0,0
1229,128.0,FL - Flood,Samoa,WSM,2001/4/15,0,0,0,0,33000,0,0,0.0,11000000
1230,127.0,FL - Flood,Papua New Guinea,PNG,2001/0/0,0,0,0,0,400,0,0,0.0,0
1231,126.0,VO - Volcano,Vanuatu,VUT,2001/0/0,0,0,0,0,1700,0,0,0.0,0
1232,124.0,AC - Accident,Papua New Guinea,PNG,2001/0/0,5,0,0,0,60,0,0,0.0,0
1233,259.0,TS - Tsunami,Samoa,WSM,1995/4/7,0,0,0,0,0,0,0,0.0,0
1234,257.0,TS - Tsunami,New Caledonia,NCL,1995/5/16,0,0,0,0,0,0,0,0.0,0
1235,256.0,AC - Accident,Papua New Guinea,PNG,1995/7/12,15,0,0,0,0,0,0,0.0,0
1236,254.0,TS - Tsunami,Papua New Guinea,PNG,1995/8/16,0,0,0,0,0,0,0,0.0,0
1237,253.0,LS - Landslide,Papua New Guinea,PNG,1996/0/0,38,0,0,0,0,0,0,0.0,0
1238,252.0,VO - Volcano,Papua New Guinea,PNG,1996/0/0,17,0,0,0,3000,0,0,0.0,0
1239,251.0,TC - Tropical Cyclone,Fiji,FJI,1996/0/0,0,0,0,0,0,0,0,0.0,0
1240,250.0,WF - Wild Fires,Niue,NIU,1996/0/0,0,0,0,0,100,0,0,0.0,50000
1241,249.0,AC - Technical Disaster,Palau,PLW,1996/0/0,0,0,0,0,0,0,0,7200000.0,0
1242,246.0,TC - Tropical Cyclone,New Caledonia,NCL,1996/3/0,0,0,0,0,0,0,0,0.0,3000000
1243,245.0,EQ - Earthquake,Solomon Islands,SLB,1996/4/29,1,0,0,0,0,0,0,0.0,0
1244,244.0,AC - Accident,Papua New Guinea,PNG,1996/7/9,19,0,0,0,0,0,0,0.0,0
1245,243.0,AC - Accident,Palau,PLW,1996/9/26,1,0,0,0,12004,0,0,0.0,0
1246,188.0,DR - Drought,Fiji,FJI,1998/1/0,0,0,0,0,400000,0,0,60000000.0,0
1247,187.0,DR - Drought,Fiji,FJI,1998/9/4,0,0,0,0,263455,0,0,0.0,0
1248,185.0,TC - Tropical Cyclone,French Polynesia,PYF,1998/2/0,0,0,0,0,0,0,0,0.0,0
1249,184.0,EP - Epidemic,Papua New Guinea,PNG,1998/2/4,114,0,0,0,0,0,0,0.0,0
1250,183.0,DR - Drought,Federated States of Micronesia,FSM,1998/3/27,0,0,0,0,28800,0,0,0.0,0
1251,180.0,TC - Tropical Cyclone,French Polynesia,PYF,1998/4/0,8,0,0,0,0,0,0,0.0,0
1252,179.0,LS - Landslide,French Polynesia,PYF,1998/4/25,13,0,0,0,11,0,0,0.0,0
1253,176.0,TS - Tsunami,Papua New Guinea,PNG,1998/7/17,2182,668,500,0,9000,9199,0,0.0,0
1254,175.0,DR - Drought,Solomon Islands,SLB,1998/8/0,0,0,0,0,380,0,0,0.0,0
1255,174.0,LS - Landslide,French Polynesia,PYF,1998/12/22,0,0,0,0,500,0,0,0.0,0
1256,172.0,TC - Tropical Cyclone,French Polynesia,PYF,1998/0/0,10,0,0,0,0,0,0,0.0,0
1257,118.0,VO - Volcano,Vanuatu,VUT,2001/6/8,1,0,0,0,4500,0,0,0.0,0
1258,117.0,EP - Epidemic,Papua New Guinea,PNG,2001/11/1,0,0,0,0,0,0,0,0.0,0
1259,114.0,EQ - Earthquake,Vanuatu,VUT,2002/1/3,0,0,0,0,1100,0,0,0.0,0
1260,113.0,EQ - Earthquake,Papua New Guinea,PNG,2002/9/9,5,41,0,0,5000,0,0,0.0,0
1261,111.0,VO - Volcano,Papua New Guinea,PNG,2002/7/2,0,0,0,0,13000,0,0,0.0,0
1262,110.0,TC - Tropical Cyclone,Federated States of Micronesia,FSM,2002/7/1,48,109,0,0,1300,1300,2000,0.0,0
1263,109.0,LS - Landslide,Papua New Guinea,PNG,2002/3/2,0,11,30,0,35000,0,50,0.0,0
1264,108.0,ST - Severe Local Storm,Vanuatu,VUT,2002/0/0,0,0,0,0,3000,0,0,0.0,800000000
1265,107.0,LS - Landslide,Papua New Guinea,PNG,2002/0/0,36,11,0,0,138,0,50,0.0,0
1266,106.0,AC - Accident,Solomon Islands,SLB,2002/0/0,7,0,0,0,0,0,0,0.0,0
1267,105.0,EP - Epidemic,Papua New Guinea,PNG,2002/1/1,122,0,0,0,2215,0,0,0.0,0
1268,104.0,TS - Tsunami,Vanuatu,VUT,2002/1/2,0,0,0,0,0,0,0,0.0,0
1269,100.0,LS - Landslide,Papua New Guinea,PNG,2002/4/2,36,0,0,0,174,0,0,0.0,0
1270,97.0,CW - Cold Wave,Guam,GUM,2002/7/5,0,0,0,0,4044,0,0,60000.0,0
1271,95.0,TS - Tsunami,Papua New Guinea,PNG,2002/9/8,0,0,0,0,0,0,0,0.0,0
1272,94.0,EQ - Earthquake,Papua New Guinea,PNG,2002/9/9,4,0,0,0,4470,0,0,0.0,0
1273,92.0,EQ - Earthquake,Vanuatu,VUT,2002/11/28,0,0,0,0,503,0,0,0.0,0
1274,91.0,TC - Tropical Cyclone,Guam,GUM,2002/12/8,1,0,0,0,11100,0,0,70000.0,0
1275,89.0,TC - Tropical Cyclone,Solomon Islands,SLB,2002/12/28,0,0,0,0,1110,0,0,0.0,0
1276,88.0,CE - Complex Emergency,Solomon Islands,SLB,2003/0/0,50,0,0,0,0,0,0,0.0,0
1277,83.0,TC - Tropical Cyclone,New Caledonia,NCL,2003/3/13,2,100,0,0,1000,1000,0,0.0,0
1278,80.0,TS - Tsunami,Solomon Islands,SLB,2003/1/20,0,0,0,0,0,0,0,0.0,0
1279,78.0,EP - Epidemic,New Caledonia,NCL,2003/3/0,0,0,0,0,437,0,0,0.0,0
1280,75.0,FL - Flood,American Samoa,ASM,2003/5/18,6,0,0,0,3,0,0,50000.0,0
1281,74.0,TC - Tropical Cyclone,Solomon Islands,SLB,2003/6/5,0,0,0,0,150,0,0,0.0,0
1282,73.0,LS - Landslide,Papua New Guinea,PNG,2003/8/1,0,0,0,0,600,0,0,0.0,0
1283,70.0,TS - Tsunami,New Caledonia,NCL,2003/12/27,0,0,0,0,0,0,0,0.0,0
1284,68.0,FR - Fire,Tuvalu,TUV,2004/0/0,0,0,0,0,16,0,0,0.0,6000
1285,67.0,LS - Landslide,Papua New Guinea,PNG,2004/0/0,0,0,0,0,0,0,0,0.0,0
1286,65.0,TC - Tropical Cyclone,Wallis and Futuna,WLF,2004/0/0,0,0,0,0,0,0,0,0.0,0
1287,64.0,AC - Accident,Solomon Islands,SLB,2004/0/0,9,0,0,0,0,0,0,0.0,0
1288,62.0,TC - Tropical Cyclone,Niue,NIU,2004/1/5,1,0,0,0,702,0,0,23000000.0,0
1289,57.0,ST - Severe Local Storm,Fiji,FJI,2004/4/8,16,0,0,0,5000,0,0,4000.0,0
1290,54.0,CW - Cold Wave,Guam,GUM,2004/6/27,4,0,0,0,500,0,0,0.0,0
1291,53.0,TC - Tropical Cyclone,Guam,GUM,2004/8/30,0,0,0,0,0,0,0,1000.0,0
1292,52.0,VO - Volcano,Papua New Guinea,PNG,2004/10/0,0,0,0,0,9600,0,0,0.0,0
1293,51.0,VO - Volcano,Papua New Guinea,PNG,2004/11/26,0,0,0,0,0,0,0,0.0,0
1294,50.0,VO - Volcano,Papua New Guinea,PNG,2005/2/10,0,0,0,0,0,0,0,0.0,0
1295,48.0,TC - Tropical Cyclone,Tokelau,TKL,2005/2/28,0,0,0,0,26,0,0,0.0,0
1296,46.0,VO - Volcano,Papua New Guinea,PNG,2005/6/2,0,0,0,0,15000,0,0,0.0,0
1297,44.0,VO - Volcano,Papua New Guinea,PNG,2005/6/11,0,0,0,0,0,0,0,0.0,0
1298,42.0,FL - Flood,Papua New Guinea,PNG,2005/8/20,0,0,0,0,0,0,0,0.0,0
1299,39.0,FL - Flood,Fiji,FJI,2005/9/30,1,0,0,0,0,0,0,0.0,0
1300,38.0,VO - Volcano,Vanuatu,VUT,2005/11/27,0,0,0,0,5000,0,3271,0.0,0
1301,37.0,VO - Volcano,Vanuatu,VUT,2005/12/2,0,0,0,0,0,0,0,0.0,0
1302,36.0,FR - Fire,Marshall Islands,MHL,2006/0/0,0,0,0,0,0,0,0,0.0,0
1303,34.0,LS - Landslide,Papua New Guinea,PNG,2006/1/24,0,0,0,0,0,0,0,0.0,0
1304,31.0,LS - Landslide,Papua New Guinea,PNG,2006/2/0,0,0,0,0,1900,0,0,0.0,0
1305,29.0,FL - Flood,Fiji,FJI,2006/2/4,4,0,0,0,224,0,0,500.0,0
1306,25.0,EQ - Earthquake,Tonga,TON,2006/5/3,0,0,0,0,1,0,0,0.0,0
1307,23.0,TS - Tsunami,Tonga,TON,2006/5/3,0,0,0,0,0,0,0,0.0,0
1308,22.0,VO - Volcano,Vanuatu,VUT,2006/5/9,2,0,0,0,334,0,0,0.0,0
1309,21.0,VO - Volcano,Vanuatu,VUT,2006/6/12,0,0,0,0,0,0,0,0.0,0
1310,20.0,VO - Volcano,Papua New Guinea,PNG,2006/7/13,0,0,0,0,2078,0,0,0.0,0
1311,19.0,VO - Volcano,Papua New Guinea,PNG,2006/7/18,0,0,0,0,0,0,0,0.0,0
1312,17.0,TS - Tsunami,Samoa,WSM,2006/9/28,0,0,0,0,0,0,0,0.0,0
1313,16.0,VO - Volcano,Papua New Guinea,PNG,2006/10/7,0,0,0,0,0,0,2000,0.0,0
1314,15.0,VO - Volcano,Papua New Guinea,PNG,2006/10/9,0,0,0,0,0,0,0,0.0,0
1315,,TS - Tsunami,Vanuatu,VUT,2007/3/25,0,0,0,0,0,0,0,0.0,0
