,Serial,Event,Date (YMD),Deaths,Injured,Missing,Directly Affected,Indirectly Affected,Relocated,Evacuated,Losses (USD),Losses (Local)
14186,860474,Contaminación,1986/12/1,0,0,0,0,0,0,0,0.0,0.0
14187,870095,Epidemia,1986/12/1,50,0,0,0,0,0,0,0.0,0.0
14188,860451,Plaga,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14189,860450,Plaga,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14190,860472,Sequía,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14191,860457,Helada,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14192,860468,Sequía,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14193,860458,Epidemia,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14194,860463,Colapso estructural,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14195,860455,Plaga,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14196,860452,Epidemia,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14197,860460,Incendio forestal,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14198,860459,Epidemia,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14199,860464,Contaminación,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14200,860466,Sequía,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14201,860449,Lluvias,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14202,860453,Plaga,1986/12/0,0,0,0,0,0,0,0,0.0,0.0
14203,860424,Tormenta eléctrica,1986/11/0,1,0,0,0,0,0,0,0.0,0.0
14204,860429,Contaminación,1986/11/9,0,0,0,0,0,0,0,0.0,0.0
14205,860428,Accidente,1986/11/5,0,0,0,0,0,0,0,0.0,0.0
14206,860448,Incendio,1986/11/29,0,0,0,6,0,0,0,0.0,0.0
14207,860447,Incendio,1986/11/27,1,0,0,0,0,0,0,0.0,0.0
14208,860446,Accidente,1986/11/24,1,0,0,0,0,0,0,0.0,0.0
14209,860445,Incendio,1986/11/24,0,0,0,0,0,0,0,0.0,0.0
14210,860427,Accidente,1986/11/2,2,0,0,0,0,0,0,0.0,0.0
14211,860436,Incendio,1986/11/18,0,0,0,0,0,0,0,0.0,0.0
14212,860435,Aluvión (Huayco),1986/11/17,0,0,0,0,0,0,0,0.0,0.0
14213,860433,Incendio,1986/11/14,0,0,0,0,0,0,0,0.0,0.0
14214,860432,Contaminación,1986/11/14,0,0,0,0,0,0,0,0.0,0.0
14215,860431,Incendio,1986/11/12,0,0,0,0,0,0,0,0.0,0.0
14216,860430,Contaminación,1986/11/10,2,0,0,0,0,0,0,0.0,0.0
14217,860422,Plaga,1986/11/0,0,0,0,0,0,0,0,0.0,0.0
14218,860423,Plaga,1986/11/0,0,0,0,0,0,0,0,0.0,0.0
14219,860425,Contaminación,1986/11/0,0,0,0,0,0,0,0,0.0,0.0
14220,860404,Colapso estructural,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14221,860405,Otro,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14222,860421,Incendio,1986/10/26,0,0,0,18,0,0,0,0.0,0.0
14223,860420,Incendio,1986/10/25,0,0,0,0,0,0,0,0.0,0.0
14224,860419,Inundación,1986/10/24,0,0,0,0,0,0,0,0.0,0.0
14225,860418,Incendio,1986/10/21,2,0,0,0,0,0,0,0.0,0.0
14226,860414,Colapso estructural,1986/10/18,0,0,1,0,0,0,0,0.0,0.0
14227,860415,Accidente,1986/10/18,0,0,0,0,0,0,0,0.0,0.0
14228,860412,Incendio,1986/10/17,0,0,0,0,0,0,0,0.0,0.0
14229,860413,Incendio,1986/10/17,2,0,0,0,0,0,0,0.0,0.0
14230,860410,Accidente,1986/10/11,7,0,3,0,0,0,0,0.0,0.0
14231,860409,Incendio,1986/10/10,0,0,0,0,0,0,0,0.0,0.0
14232,860015,Incendio,1986/10/1,0,0,0,0,0,0,0,0.0,0.0
14233,860014,Accidente,1986/10/0,0,0,1,0,0,0,0,0.0,0.0
14234,860406,Otro,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14235,860407,Sequía,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14236,860400,Contaminación,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14237,860401,Contaminación,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14238,860398,Accidente,1986/10/0,0,0,0,5,0,0,0,0.0,0.0
14239,860403,Colapso estructural,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14240,860399,Contaminación,1986/10/0,0,0,0,0,0,0,0,0.0,0.0
14241,860027,Incendio,1986/1/9,1,0,0,15,0,0,0,0.0,0.0
14242,860028,Incendio,1986/1/9,0,0,0,0,0,0,0,0.0,0.0
14243,860026,Incendio,1986/1/8,0,0,0,0,0,0,0,0.0,0.0
14244,860024,Lluvias,1986/1/7,4,0,0,0,0,0,0,0.0,0.0
14245,860025,Incendio,1986/1/7,0,0,0,0,0,0,0,0.0,0.0
14246,860023,Colapso estructural,1986/1/7,0,0,0,0,0,0,0,0.0,0.0
14247,860022,Colapso estructural,1986/1/5,0,0,0,0,0,0,0,0.0,0.0
14248,860021,Neblina,1986/1/5,0,0,0,0,0,0,0,0.0,0.0
14249,860020,Accidente,1986/1/4,2,0,0,0,0,0,0,0.0,0.0
14250,860019,Explosión,1986/1/4,0,0,0,0,0,0,0,0.0,0.0
14251,860073,Inundación,1986/1/31,0,0,0,0,0,0,0,0.0,0.0
14252,860075,Avenida torrencial,1986/1/31,0,0,0,0,0,0,0,0.0,0.0
14253,860074,Accidente,1986/1/31,4,0,0,0,0,0,0,0.0,0.0
14254,860069,Accidente,1986/1/30,1,0,0,0,0,0,0,0.0,0.0
14255,860070,Aluvión (Huayco),1986/1/30,2,0,0,0,0,0,0,0.0,0.0
14256,860064,Deslizamiento,1986/1/27,0,0,0,0,0,0,0,0.0,0.0
14257,860063,Inundación,1986/1/27,0,0,0,0,0,0,0,0.0,0.0
14258,860062,Inundación,1986/1/27,0,0,0,0,0,0,0,0.0,0.0
14259,860061,Inundación,1986/1/27,0,0,0,0,0,0,0,0.0,0.0
14260,860059,Colapso estructural,1986/1/25,0,0,0,0,0,0,0,0.0,0.0
14261,860058,Inundación,1986/1/25,0,0,0,0,0,0,0,0.0,0.0
14262,860056,Aluvión (Huayco),1986/1/25,0,0,0,0,0,0,0,0.0,0.0
14263,860060,Explosión,1986/1/25,0,0,0,0,0,0,0,0.0,0.0
14264,860046,Nevada,1986/1/20,0,0,0,0,0,0,0,0.0,0.0
14265,860045,Colapso estructural,1986/1/20,0,0,0,0,0,0,0,0.0,0.0
14266,860044,Aluvión (Huayco),1986/1/19,0,0,0,0,0,0,0,0.0,0.0
14267,860001,Incendio,1986/1/17,1,0,0,0,0,0,0,0.0,0.0
14268,860042,Accidente,1986/1/16,3,0,0,0,0,0,0,0.0,0.0
14269,860041,Incendio,1986/1/14,0,0,0,0,0,0,0,0.0,0.0
14270,860040,Incendio,1986/1/14,0,0,0,0,0,0,0,0.0,0.0
14271,860039,Inundación,1986/1/13,0,0,0,0,0,0,0,0.0,0.0
14272,860030,Sismo,1986/1/11,0,0,0,0,0,0,0,0.0,0.0
14273,860031,Sismo,1986/1/11,0,0,0,0,0,0,0,0.0,0.0
14274,860032,Sismo,1986/1/11,0,0,0,0,0,0,0,0.0,0.0
14275,860029,Incendio,1986/1/10,0,0,0,0,0,0,0,0.0,0.0
14276,860018,Incendio,1986/1/1,0,0,0,0,0,0,0,0.0,0.0
14277,860007,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14278,860008,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14279,860002,Inundación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14280,860012,Inundación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14281,860010,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14282,860014,Inundación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14283,860017,Epidemia,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14284,860009,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14285,860004,Plaga,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14286,860013,Inundación,1986/1/0,0,0,0,25000,0,0,0,0.0,0.0
14287,860003,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14288,860006,Contaminación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14289,860001,Deslizamiento,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14290,860016,Epidemia,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14291,860015,Inundación,1986/1/0,0,0,0,0,0,0,0,0.0,0.0
14292,850277,Deslizamiento,1985/9/0,0,0,0,0,0,0,0,0.0,0.0
14293,850284,Vendaval,1985/9/8,0,0,0,0,0,0,0,0.0,0.0
14294,850283,Colapso estructural,1985/9/7,0,0,0,0,25,0,0,0.0,0.0
14295,850280,Sismo,1985/9/4,0,0,0,0,0,0,0,0.0,0.0
14296,850293,Incendio,1985/9/27,0,0,0,0,0,0,0,0.0,0.0
14297,850292,Colapso estructural,1985/9/27,0,0,0,0,0,0,0,0.0,0.0
14298,850291,Explosión,1985/9/26,1,0,0,0,0,0,0,0.0,0.0
14299,850290,Colapso estructural,1985/9/22,0,0,0,0,0,0,0,0.0,0.0
14300,850289,Incendio forestal,1985/9/21,0,0,0,0,0,0,0,0.0,0.0
14301,850287,Colapso estructural,1985/9/17,0,0,0,0,0,0,0,0.0,0.0
14302,850286,Incendio,1985/9/13,2,0,0,0,0,0,0,0.0,0.0
14303,850273,Contaminación,1985/9/0,0,0,0,0,1000,0,0,0.0,0.0
14304,850278,Contaminación,1985/9/0,0,0,0,0,0,0,0,0.0,0.0
14305,850275,Contaminación,1985/9/0,0,0,0,0,0,0,0,0.0,0.0
14306,850274,Incendio,1985/9/0,30,0,0,0,0,0,0,0.0,0.0
14307,850276,Inundación,1985/9/0,0,0,0,0,0,0,0,0.0,0.0
14308,850279,Epidemia,1985/9/0,0,0,0,0,0,0,0,0.0,0.0
14309,850263,Contaminación,1985/8/7,0,0,0,0,0,0,0,0.0,0.0
14310,850262,Contaminación,1985/8/6,0,0,0,0,0,0,0,0.0,0.0
14311,850003,Incendio,1985/8/5,6,0,0,0,0,0,0,0.0,0.0
14312,850272,Sismo,1985/8/26,0,0,0,0,0,0,0,0.0,0.0
14313,850271,Incendio,1985/8/25,0,0,0,0,0,0,0,0.0,0.0
14314,850267,Sismo,1985/8/21,0,0,0,0,0,0,0,0.0,0.0
14315,850270,Sismo,1985/8/21,0,0,0,0,0,0,0,0.0,0.0
14316,850268,Sismo,1985/8/21,0,0,0,0,0,0,0,0.0,0.0
14317,850265,Accidente,1985/8/18,3,0,0,0,0,0,0,0.0,0.0
14318,850266,Accidente,1985/8/18,0,0,0,0,0,0,0,0.0,0.0
14319,850264,Accidente,1985/8/15,0,0,0,0,0,0,0,0.0,0.0
14320,850260,Colapso estructural,1985/8/0,0,0,0,0,0,0,0,0.0,0.0
14321,850255,Contaminación,1985/8/0,0,0,0,0,0,0,0,0.0,0.0
14322,850253,Contaminación,1985/8/0,0,0,0,0,0,0,0,0.0,0.0
14323,850242,Epidemia,1985/7/4,0,0,0,0,0,0,0,0.0,0.0
14324,850241,Colapso estructural,1985/7/4,1,0,0,0,0,0,0,0.0,0.0
14325,850250,Alud,1985/7/24,1,0,0,0,0,0,0,0.0,0.0
14326,850248,Epidemia,1985/7/20,0,0,0,0,0,0,0,0.0,0.0
14327,850249,Plaga,1985/7/20,0,0,0,0,0,0,0,0.0,0.0
14328,850246,Vendaval,1985/7/18,0,0,0,0,0,0,0,0.0,0.0
14329,850247,Lluvias,1985/7/18,0,0,0,0,0,0,0,0.0,0.0
14330,850244,Incendio,1985/7/17,0,0,0,0,0,0,0,0.0,0.0
14331,850245,Incendio,1985/7/17,0,0,0,0,0,0,0,0.0,0.0
14332,850243,Accidente,1985/7/10,0,0,0,0,0,0,0,0.0,0.0
14333,850240,Incendio,1985/7/1,0,0,0,0,0,0,0,0.0,0.0
14334,850230,Ola de calor,1985/7/1,0,0,0,0,0,0,0,0.0,0.0
14335,850233,Helada,1985/7/0,6,0,0,0,40,0,0,0.0,0.0
14336,850228,Colapso estructural,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14337,850237,Contaminación,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14338,850238,Contaminación,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14339,850234,Contaminación,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14340,850235,Contaminación,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14341,850229,Sequía,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14342,850227,Colapso estructural,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14343,850231,Colapso estructural,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14344,850239,Colapso estructural,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14345,850232,Contaminación,1985/7/0,0,0,0,0,0,0,0,0.0,0.0
14346,850001,Plaga,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14347,850185,Epizootia,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14348,850002,Colapso estructural,1985/6/9,0,0,0,0,200,0,0,0.0,0.0
14349,850203,Contaminación,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14350,850206,Incendio,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14351,850204,Incendio,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14352,850205,Incendio,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14353,850201,Incendio,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14354,850202,Incendio,1985/6/7,0,0,0,0,0,0,0,0.0,0.0
14355,850200,Plaga,1985/6/6,0,0,0,0,0,0,0,0.0,0.0
14356,850199,Contaminación,1985/6/4,0,0,0,0,0,0,0,0.0,0.0
14357,850226,Incendio,1985/6/29,0,0,0,0,0,0,0,0.0,0.0
14358,850224,Incendio,1985/6/25,1,0,0,0,0,0,0,0.0,0.0
14359,850223,Sismo,1985/6/25,0,0,0,0,0,0,0,0.0,0.0
14360,850218,Accidente,1985/6/24,27,0,0,0,0,0,0,0.0,0.0
14361,850213,Colapso estructural,1985/6/21,0,0,0,6,0,0,0,0.0,0.0
14362,850198,Nevada,1985/6/2,0,0,0,0,0,0,0,0.0,0.0
14363,850212,Contaminación,1985/6/18,0,0,0,0,0,0,0,0.0,0.0
14364,850211,Deslizamiento,1985/6/16,0,0,70,0,200,0,0,0.0,0.0
14365,850210,Epidemia,1985/6/15,0,0,0,0,400,0,0,0.0,0.0
14366,850208,Accidente,1985/6/10,0,0,0,0,0,0,0,0.0,0.0
14367,850196,Contaminación,1985/6/1,0,0,0,0,0,0,0,0.0,0.0
14368,850190,Contaminación,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14369,850192,Contaminación,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14370,850191,Colapso estructural,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14371,850188,Contaminación,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14372,850182,Nevada,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14373,850194,Epidemia,1985/6/0,0,0,0,50,0,0,0,0.0,0.0
14374,850189,Contaminación,1985/6/0,0,0,0,0,0,0,0,0.0,0.0
14375,850184,Epidemia,1985/6/0,1,0,0,2,0,0,0,0.0,0.0
14376,850155,Vendaval,1985/5/9,0,0,0,0,0,0,0,0.0,0.0
14377,850154,Sequía,1985/5/9,0,0,0,0,0,0,0,0.0,0.0
14378,850153,Incendio,1985/5/7,0,0,0,0,0,0,0,0.0,100000000.0
14379,850150,Incendio,1985/5/5,0,0,0,0,0,0,0,0.0,0.0
14380,850151,Contaminación,1985/5/5,0,0,0,0,0,0,0,0.0,0.0
14381,850149,Colapso estructural,1985/5/4,0,0,0,0,0,0,0,0.0,0.0
14382,850181,Incendio,1985/5/31,0,0,0,0,0,0,0,0.0,400000000.0
14383,850180,Inundación,1985/5/30,0,0,0,0,0,0,0,0.0,0.0
14384,850179,Colapso estructural,1985/5/27,0,0,0,0,0,0,0,0.0,0.0
14385,850178,Marejada,1985/5/26,0,0,0,0,0,0,0,0.0,0.0
14386,850176,Colapso estructural,1985/5/26,0,0,0,0,0,0,0,0.0,0.0
14387,850174,Accidente,1985/5/25,6,0,0,0,0,0,0,0.0,0.0
14388,850173,Incendio,1985/5/25,0,0,0,0,0,0,0,0.0,200000000.0
14389,850172,Epidemia,1985/5/25,8,0,0,0,0,0,0,0.0,0.0
14390,850171,Accidente,1985/5/24,1,0,0,0,0,0,0,0.0,0.0
14391,850170,Plaga,1985/5/23,0,0,0,0,0,0,0,0.0,0.0
14392,850169,Contaminación,1985/5/22,0,0,0,0,0,0,0,0.0,0.0
14393,850167,Contaminación,1985/5/22,0,0,0,0,0,0,0,0.0,0.0
14394,850165,Contaminación,1985/5/21,0,0,0,0,0,0,0,0.0,0.0
14395,850166,Lluvias,1985/5/21,0,0,0,0,0,0,0,0.0,0.0
14396,850161,Colapso estructural,1985/5/18,0,0,0,0,0,0,0,0.0,0.0
14397,850160,Inundación,1985/5/18,0,0,0,0,0,0,0,0.0,0.0
14398,850159,Contaminación,1985/5/15,0,0,0,0,0,0,0,0.0,0.0
14399,850158,Contaminación,1985/5/13,0,0,0,0,0,0,0,0.0,0.0
14400,850157,Colapso estructural,1985/5/11,0,0,0,0,0,0,0,0.0,0.0
14401,850148,Colapso estructural,1985/5/1,0,0,0,0,0,0,0,0.0,0.0
14402,850135,Aluvión (Huayco),1985/4/8,16,0,0,500,0,0,0,0.0,0.0
14403,850136,Lluvias,1985/4/8,0,0,0,0,0,0,0,0.0,0.0
14404,850133,Ola de frío,1985/4/6,0,0,0,0,0,0,0,0.0,0.0
14405,850132,Deslizamiento,1985/4/6,0,0,0,0,0,0,0,0.0,0.0
14406,850130,Inundación,1985/4/5,0,0,0,0,0,0,0,0.0,0.0
14407,850131,Lluvias,1985/4/5,0,0,0,0,0,0,0,0.0,0.0
14408,850128,Plaga,1985/4/3,0,0,0,0,0,0,0,0.0,0.0
14409,850001,Incendio,1985/4/29,1,0,0,0,2000,0,0,0.0,0.0
14410,850145,Epizootia,1985/4/27,0,0,0,0,0,0,0,0.0,0.0
14411,850146,Colapso estructural,1985/4/27,0,0,0,0,0,0,0,0.0,0.0
14412,850144,Accidente,1985/4/24,0,0,0,0,0,0,0,0.0,0.0
14413,850143,Accidente,1985/4/20,1,0,0,0,0,0,0,0.0,0.0
14414,850126,Contaminación,1985/4/2,0,0,0,0,0,0,0,0.0,0.0
14415,850127,Aluvión (Huayco),1985/4/2,0,0,0,0,0,0,0,0.0,0.0
14416,850141,Colapso estructural,1985/4/14,0,0,0,0,0,0,0,0.0,0.0
14417,850140,Helada,1985/4/13,0,0,0,0,0,0,0,0.0,0.0
14418,850137,Aluvión (Huayco),1985/4/10,0,0,0,0,0,0,0,0.0,0.0
14419,850091,Sequía,1985/3/0,0,0,0,0,0,0,0,0.0,0.0
14420,850101,Accidente,1985/3/8,0,0,5,0,0,0,0,0.0,0.0
14421,850099,Aluvión (Huayco),1985/3/7,5,0,0,0,100,0,0,0.0,0.0
14422,850096,Colapso estructural,1985/3/6,0,0,0,0,0,0,0,0.0,0.0
14423,850095,Contaminación,1985/3/5,0,0,0,0,0,0,0,0.0,0.0
14424,850123,Avenida torrencial,1985/3/31,0,0,0,0,0,0,0,0.0,0.0
14425,850120,Deslizamiento,1985/3/22,0,0,0,0,200,0,0,0.0,0.0
14426,850118,Accidente,1985/3/19,1,0,1,0,50,0,0,0.0,0.0
14427,850117,Epidemia,1985/3/19,1,0,0,40,14,0,0,0.0,0.0
14428,850113,Avenida torrencial,1985/3/18,0,0,0,0,0,0,0,0.0,0.0
14429,850116,Sequía,1985/3/18,0,0,0,40,0,0,0,0.0,0.0
14430,850112,Avenida torrencial,1985/3/17,0,0,0,200,0,0,0,0.0,0.0
14431,850108,Epidemia,1985/3/15,0,0,0,0,0,0,0,0.0,0.0
14432,850109,Epidemia,1985/3/15,0,0,0,0,200,0,0,0.0,0.0
14433,850107,Otro,1985/3/14,0,0,0,0,0,0,0,0.0,0.0
14434,850106,Otro,1985/3/14,0,0,0,0,0,0,0,0.0,0.0
14435,850104,Contaminación,1985/3/10,0,0,0,0,0,0,0,0.0,0.0
14436,850092,Explosión,1985/3/1,0,0,0,0,0,0,0,0.0,0.0
14437,850051,Lluvias,1985/2/0,0,0,0,0,0,0,0,0.0,0.0
14438,850061,Contaminación,1985/2/9,0,0,0,0,0,0,0,0.0,0.0
14439,850059,Epidemia,1985/2/8,0,0,0,0,0,0,0,0.0,0.0
14440,850060,Sequía,1985/2/8,0,0,0,0,0,0,0,0.0,0.0
14441,850057,Lluvias,1985/2/7,0,0,0,0,0,0,0,0.0,0.0
14442,850056,Deslizamiento,1985/2/6,0,0,0,0,0,0,0,0.0,0.0
14443,850055,Epidemia,1985/2/5,0,0,0,0,0,0,0,0.0,0.0
14444,850054,Incendio,1985/2/4,0,0,0,0,0,0,0,0.0,150000000.0
14445,850053,Contaminación,1985/2/3,0,0,0,0,0,0,0,0.0,0.0
14446,850089,Contaminación,1985/2/28,0,0,0,0,0,0,0,0.0,0.0
14447,850090,Contaminación,1985/2/28,0,0,0,0,0,0,0,0.0,0.0
14448,855003,Lluvias,1985/2/27,0,0,0,0,0,0,0,0.0,0.0
14449,855004,Lluvias,1985/2/27,0,0,0,0,0,0,0,0.0,0.0
14450,850088,Incendio,1985/2/26,0,0,0,0,0,0,0,0.0,0.0
14451,850087,Tormenta eléctrica,1985/2/25,1,0,0,0,0,0,0,0.0,0.0
14452,850086,Aluvión (Huayco),1985/2/25,0,0,0,0,0,0,0,0.0,0.0
14453,850083,Aluvión (Huayco),1985/2/24,0,0,0,10,0,0,0,0.0,0.0
14454,850081,Sismo,1985/2/22,0,0,0,0,0,0,0,0.0,0.0
14455,850077,Inundación,1985/2/21,0,0,0,0,0,0,0,0.0,0.0
14456,850075,Plaga,1985/2/21,1,0,0,0,0,0,0,0.0,0.0
14457,850052,Plaga,1985/2/2,0,0,0,0,0,0,0,0.0,0.0
14458,850072,Contaminación,1985/2/19,0,0,0,0,0,0,0,0.0,0.0
14459,850071,Contaminación,1985/2/18,0,0,0,0,0,0,0,0.0,0.0
14460,850070,Accidente,1985/2/17,3,0,0,0,0,0,0,0.0,0.0
14461,850068,Neblina,1985/2/16,0,0,0,0,0,0,0,0.0,0.0
14462,850069,Epidemia,1985/2/16,0,0,0,0,0,0,0,0.0,0.0
14463,850067,Lluvias,1985/2/15,0,0,0,0,0,0,0,0.0,0.0
14464,850066,Lluvias,1985/2/15,0,0,0,0,0,0,0,0.0,0.0
14465,850064,Contaminación,1985/2/14,0,0,0,0,0,0,0,14367.0,100000000.0
14466,850065,Incendio,1985/2/14,0,0,0,0,0,0,0,0.0,0.0
14467,850063,Contaminación,1985/2/12,0,0,0,0,0,0,0,0.0,0.0
14468,850062,Contaminación,1985/2/11,0,0,0,0,0,0,0,0.0,0.0
14469,850050,Lluvias,1985/2/0,0,0,0,0,0,0,0,0.0,0.0
14470,850049,Marejada,1985/2/0,0,0,0,0,0,0,0,0.0,0.0
14471,850377,Lluvias,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14472,850378,Lluvias,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14473,850376,Lluvias,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14474,850402,Incendio,1985/12/30,1,0,0,0,0,0,0,0.0,0.0
14475,850401,Incendio,1985/12/30,0,0,0,1,0,0,0,0.0,0.0
14476,850400,Epidemia,1985/12/28,1,0,0,1,0,0,0,0.0,0.0
14477,850399,Colapso estructural,1985/12/27,1,0,0,0,0,0,0,0.0,0.0
14478,850398,Incendio,1985/12/27,1,0,0,0,0,0,0,0.0,0.0
14479,850397,Incendio,1985/12/27,0,0,0,75,0,0,0,0.0,0.0
14480,850394,Nevada,1985/12/24,0,0,0,0,0,0,0,0.0,0.0
14481,850396,Incendio,1985/12/24,0,0,0,0,0,0,0,0.0,0.0
14482,850395,Incendio,1985/12/24,0,0,0,0,0,0,0,0.0,0.0
14483,850393,Explosión,1985/12/22,4,0,0,0,0,0,0,0.0,0.0
14484,850392,Accidente,1985/12/20,0,0,0,0,3,0,0,0.0,0.0
14485,850382,Epidemia,1985/12/2,1,0,0,0,0,0,0,0.0,0.0
14486,850391,Accidente,1985/12/19,0,0,6,0,0,0,0,0.0,0.0
14487,850390,Incendio,1985/12/17,0,0,0,0,0,0,0,0.0,0.0
14488,850389,Epidemia,1985/12/15,0,0,0,0,0,0,0,0.0,0.0
14489,850388,Accidente,1985/12/11,0,0,5,0,0,0,0,0.0,0.0
14490,850387,Explosión,1985/12/10,0,0,0,0,0,0,0,0.0,0.0
14491,850371,Colapso estructural,1985/12/0,0,0,0,40,0,0,0,0.0,0.0
14492,850374,Contaminación,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14493,850373,Colapso estructural,1985/12/0,0,0,0,1,0,0,0,0.0,0.0
14494,850369,Contaminación,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14495,850379,Contaminación,1985/12/0,0,0,0,0,0,0,0,0.0,0.0
14496,850366,Colapso estructural,1985/12/0,0,0,0,50,0,0,0,0.0,0.0
14497,850372,Epidemia,1985/12/0,1,0,0,0,0,0,0,0.0,0.0
14498,850340,Epidemia,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14499,850342,Sismo,1985/11/4,0,0,0,0,0,0,0,0.0,0.0
14500,850360,Explosión,1985/11/28,0,0,0,0,0,0,0,0.0,0.0
14501,850352,Tormenta eléctrica,1985/11/24,2,0,0,0,0,0,0,0.0,0.0
14502,850351,Incendio,1985/11/19,1,0,0,0,0,0,0,0.0,0.0
14503,850350,Contaminación,1985/11/18,0,0,0,0,0,0,0,0.0,0.0
14504,850349,Incendio,1985/11/17,0,0,0,0,0,0,0,0.0,300000000.0
14505,850347,Nevada,1985/11/14,0,0,0,0,0,0,0,0.0,0.0
14506,850346,Vendaval,1985/11/13,0,0,0,0,0,0,0,0.0,0.0
14507,850344,Tormenta eléctrica,1985/11/10,3,0,0,0,0,0,0,0.0,0.0
14508,850336,Epidemia,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14509,850339,Contaminación,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14510,850335,Biológico,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14511,850341,Contaminación,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14512,850337,Epidemia,1985/11/0,0,0,0,1,0,0,0,0.0,0.0
14513,850338,Colapso estructural,1985/11/0,0,0,0,0,0,0,0,0.0,0.0
14514,850311,Vendaval,1985/10/8,0,0,0,0,0,0,0,0.0,0.0
14515,850310,Incendio,1985/10/8,0,0,0,0,0,0,0,0.0,0.0
14516,850330,Incendio forestal,1985/10/31,0,0,0,0,0,0,0,0.0,0.0
14517,850333,Incendio,1985/10/31,1,0,3,400,0,0,0,0.0,0.0
14518,850331,Incendio forestal,1985/10/31,0,0,0,0,0,0,0,0.0,0.0
14519,850329,Incendio forestal,1985/10/31,0,0,0,0,0,0,0,0.0,0.0
14520,850332,Incendio forestal,1985/10/31,0,0,0,0,0,0,0,0.0,0.0
14521,850334,Incendio forestal,1985/10/31,0,0,0,0,0,0,0,0.0,0.0
14522,850328,Accidente,1985/10/30,0,0,3,0,0,0,0,0.0,0.0
14523,850327,Incendio,1985/10/26,0,0,0,0,0,0,0,0.0,0.0
14524,850324,Vendaval,1985/10/25,0,0,0,0,0,0,0,0.0,50000000.0
