,Type,Date,Affected,Deaths,Relocated
5967,Flood,2007/1/15,0,0,0
5968,Flood,2007/1/14,0,0,0
5969,Flood,2007/1/13,0,1,0
5970,Fire,2007/1/13,0,3,0
5971,Flood,2007/1/12,0,0,0
5972,Flood,2007/1/12,0,0,0
5973,Alluvium,2007/1/12,0,2,0
5974,Alluvium,2007/1/12,0,0,0
5975,Alluvium,2007/1/12,0,0,0
5976,Flood,2007/1/11,0,0,0
5977,Flood,2007/1/11,0,0,0
5978,Flood,2007/1/11,0,1,0
5979,Flood,2007/1/11,0,0,0
5980,Structural Collapse,2007/1/11,350000,0,0
5981,Structural Collapse,2007/1/11,0,0,0
5982,Structural Collapse,2007/1/11,0,0,0
5983,Structural Collapse,2007/1/11,0,0,0
5984,Structural Collapse,2007/1/11,0,0,0
5985,Structural Collapse,2007/1/11,0,0,0
5986,Storm,2007/1/10,25000,3,0
5987,Flood,2007/1/10,0,0,0
5988,Flood,2007/1/10,0,0,0
5989,Flood,2007/1/10,0,0,0
5990,Flood,2007/1/10,0,0,0
5991,Flood,2007/1/10,3200,0,0
5992,Flood,2007/1/10,0,0,0
5993,Flood,2007/1/10,0,0,0
5994,Flood,2007/1/10,28000,0,0
5995,Flood,2007/1/10,0,0,0
5996,Flood,2007/1/10,0,0,0
5997,Flood,2007/1/10,0,0,0
5998,Flood,2007/1/10,0,0,0
5999,Flood,2007/1/10,0,0,0
6000,Flood,2007/1/10,0,0,0
6001,Structural Collapse,2007/1/10,700,0,0
6002,Fire,2007/1/9,0,0,0
6003,Flood,2007/1/8,0,0,0
6004,Flood,2007/1/8,0,0,0
6005,Flood,2007/1/8,0,0,0
6006,Flood,2007/1/8,0,0,0
6007,Flood,2007/1/8,0,0,0
6008,Alluvium,2007/1/8,0,1,0
6009,Flood,2007/1/7,0,0,0
6010,Flood,2007/1/7,300,0,0
6011,Flood,2007/1/7,0,0,0
6012,Flood,2007/1/7,0,0,0
6013,Flood,2007/1/7,0,0,0
6014,Fire,2007/1/7,0,3,0
6015,Fire,2007/1/7,0,0,0
6016,Structural Collapse,2007/1/7,0,1,0
6017,Storm,2007/1/6,0,0,0
6018,Storm,2007/1/6,0,0,0
6019,Plague,2007/1/6,0,0,0
6020,Plague,2007/1/6,0,0,0
6021,Plague,2007/1/6,0,0,0
6022,Plague,2007/1/6,0,0,0
6023,Plague,2007/1/6,0,0,0
6024,Plague,2007/1/6,0,0,0
6025,Rain,2007/1/5,0,2,0
6026,Fire,2007/1/5,10,0,0
6027,Pollution,2007/1/4,0,0,0
6028,Storm,2007/1/2,0,0,0
6029,Storm,2007/1/2,0,0,0
6030,Storm,2007/1/2,0,2,0
6031,Storm,2007/1/2,0,0,0
6032,Storm,2007/1/2,0,0,0
6033,Structural Collapse,2007/1/2,0,0,0
6034,Storm,2007/1/1,17000,0,0
6035,Storm,2007/1/1,0,0,0
6036,Structural Collapse,2007/1/1,0,0,0
6037,Structural Collapse,2007/1/1,0,0,0
6038,Structural Collapse,2004/12/2,0,1,0
6039,Plague,2004/7/23,0,0,0
6040,Other,2004/7/26,0,0,0
6041,Pollution,2004/11/15,0,0,0
6042,Pollution,2004/11/9,0,0,0
6043,Structural Collapse,2004/12/24,0,0,0
6044,Structural Collapse,2004/12/24,0,0,0
6045,Structural Collapse,2004/12/24,0,0,0
6046,Structural Collapse,2004/12/24,0,0,0
6047,Structural Collapse,2004/12/24,500,0,0
6048,Fire,2004/12/24,0,0,0
6049,Storm,2004/12/19,15000,0,0
6050,Flood,2004/12/19,0,0,0
6051,Explosion,2004/12/31,0,2,0
6052,Fire,2004/12/30,0,0,0
6053,Fire,2004/12/30,0,194,0
6054,Flood,2004/12/29,0,0,0
6055,Fire,2004/12/24,0,0,0
6056,Fire,2004/12/22,0,4,0
6057,Fire,2004/12/22,0,2,0
6058,Structural Collapse,2004/12/20,0,0,0
6059,Structural Collapse,2004/12/20,1000,0,0
6060,Fire,2004/12/21,0,0,0
6061,Storm,2004/12/16,0,0,0
6062,Storm,2004/12/16,0,0,0
6063,Storm,2004/12/16,0,0,0
6064,Storm,2004/12/16,0,0,0
6065,Flood,2004/12/16,0,0,0
6066,Flood,2004/12/16,0,0,0
6067,Explosion,2004/12/15,0,1,0
6068,Flood,2004/12/5,0,0,0
6069,Flood,2004/12/5,0,0,0
6070,Flood,2004/12/5,0,0,0
6071,Flood,2004/12/5,0,0,0
6072,Flood,2004/12/5,0,0,0
6073,Flood,2004/12/5,0,0,0
6074,Storm,2004/12/9,0,0,0
6075,Storm,2004/12/8,0,0,0
6076,Storm,2004/12/7,80,0,0
6077,Flood,2004/12/9,0,0,0
6078,Flood,2004/12/9,0,0,0
6079,Flood,2004/12/5,0,0,0
6080,Flood,2004/12/5,0,0,0
6081,Flood,2004/12/5,0,0,0
6082,Flood,2004/12/5,0,0,0
6083,Flood,2004/12/5,0,0,0
6084,Flood,2004/12/5,0,0,0
6085,Storm,2004/12/3,2000,2,0
6086,Fire,2004/12/3,0,0,0
6087,Structural Collapse,2004/12/3,0,0,0
6088,Structural Collapse,2004/12/3,0,0,0
6089,Structural Collapse,2004/12/3,0,0,0
6090,Structural Collapse,2004/12/3,0,0,0
6091,Fire,2004/11/29,0,0,0
6092,Storm,2004/11/24,0,0,0
6093,Storm,2004/11/24,0,0,0
6094,Storm,2004/11/24,0,0,0
6095,Storm,2004/11/24,0,0,0
6096,Storm,2004/11/24,0,0,0
6097,Storm,2004/11/24,0,0,0
6098,Storm,2004/11/24,0,0,0
6099,Storm,2004/11/24,0,0,0
6100,Storm,2004/11/24,0,0,0
6101,Structural Collapse,2004/12/7,0,0,0
6102,Storm,2004/11/23,0,0,0
6103,Storm,2004/11/22,0,1,0
6104,Fire,2004/11/18,0,1,0
6105,Explosion,2004/11/18,0,1,0
6106,Landslide,2004/11/18,0,0,0
6107,Pollution,2004/11/16,0,1,0
6108,Storm,2004/12/3,0,0,0
6109,Storm,2004/12/3,0,0,0
6110,Storm,2004/12/3,0,0,0
6111,Storm,2004/12/3,0,1,0
6112,Storm,2004/12/3,0,0,0
6113,Fire,2004/12/3,0,0,0
6114,Storm,2004/11/28,500,0,0
6115,Fire,2004/11/11,0,0,0
6116,Storm,2004/11/11,0,0,0
6117,Storm,2004/11/11,0,0,0
6118,Epidemic,2004/11/12,0,0,0
6119,Nevada,2004/11/12,250,0,0
6120,Other,2004/11/11,0,0,0
6121,Fire,2004/11/7,0,0,0
6122,Fire,2004/11/5,0,0,0
6123,Storm,2004/11/24,0,0,0
6124,Storm,2004/11/24,0,0,0
6125,Storm,2004/11/24,0,0,0
6126,Storm,2004/11/24,0,0,0
6127,Storm,2004/11/24,0,0,0
6128,Storm,2004/11/24,120,0,0
6129,Storm,2004/11/3,0,0,0
6130,Storm,2004/11/3,0,0,0
6131,Hailstorm,2004/11/3,80,0,0
6132,Storm,2004/11/3,0,0,0
6133,Storm,2004/11/3,0,0,0
6134,Fire,2004/11/2,0,0,0
6135,Escape,2004/10/28,0,0,0
6136,Structural Collapse,2004/11/10,0,0,0
6137,Storm,2004/11/3,0,0,0
6138,Storm,2004/11/3,0,0,0
6139,Earthquake,2004/10/15,0,0,0
6140,Storm,2004/10/16,0,0,0
6141,Storm,2004/10/16,12000,0,0
6142,Gale,2004/10/16,0,0,0
6143,Fire,2004/10/16,0,0,0
6144,Drought,2004/10/12,0,0,0
6145,Drought,2004/10/12,0,0,0
6146,Drought,2004/10/12,0,0,0
6147,Structural Collapse,2004/10/22,0,0,0
6148,Explosion,2004/10/19,1,0,0
6149,Structural Collapse,2004/10/16,0,0,0
6150,Pollution,2004/10/5,0,0,0
6151,Drought,2004/10/7,0,0,0
6152,Drought,2004/10/7,0,0,0
6153,Drought,2004/10/7,0,0,0
6154,Drought,2004/10/7,0,0,0
6155,Drought,2004/10/7,0,0,0
6156,Drought,2004/10/7,0,0,0
6157,Drought,2004/10/7,0,0,0
6158,Drought,2004/10/7,0,0,0
6159,Plague,2004/10/9,0,1,0
6160,Fire,2004/10/11,0,0,0
6161,Drought,2004/10/7,0,0,0
6162,Drought,2004/10/7,0,0,0
6163,Structural Collapse,2004/10/8,0,0,0
6164,Explosion,2004/10/6,0,0,0
6165,Fog,2004/10/5,0,2,0
6166,Structural Collapse,2004/10/1,40,0,0
6167,Pollution,2004/9/29,0,0,0
6168,Fire,2004/9/30,0,1,0
6169,Explosion,2004/9/30,0,0,0
6170,Fire,2004/9/24,0,0,0
6171,Fire,2004/9/22,0,0,0
6172,Fire,2004/9/19,0,0,0
6173,Fire,2004/9/19,0,0,0
6174,Fire,2004/9/15,0,0,0
6175,Forest Fire,2004/9/13,0,0,0
6176,Forest Fire,2004/9/13,0,0,0
6177,Fire,2004/9/13,0,1,0
6178,Epidemic,2004/9/18,0,0,0
6179,Epidemic,2004/9/18,0,0,0
6180,Plague,2004/9/15,0,0,0
6181,Structural Collapse,2004/9/13,4000,0,0
6182,Structural Collapse,2004/9/10,0,0,0
6183,Structural Collapse,2004/9/11,970000,0,0
6184,Earthquake,2004/9/7,0,0,0
6185,Earthquake,2004/9/7,0,0,0
6186,Earthquake,2004/9/7,0,0,0
6187,Earthquake,2004/9/7,0,0,0
6188,Plague,2004/9/10,500,0,0
6189,Nevada,2004/9/9,0,0,0
6190,Earthquake,2004/9/7,0,0,0
6191,Earthquake,2004/9/7,0,0,0
6192,Earthquake,2004/9/7,0,0,0
6193,Earthquake,2004/9/7,0,0,0
6194,Earthquake,2004/9/7,0,0,0
6195,Earthquake,2004/9/7,0,0,0
6196,Earthquake,2004/9/7,0,0,0
6197,Earthquake,2004/9/7,400,0,0
6198,Earthquake,2004/9/7,0,0,0
6199,Nevada,2004/9/7,0,0,0
6200,Nevada,2004/9/7,0,0,0
6201,Nevada,2004/9/7,1330,0,0
6202,Earthquake,2004/9/7,0,0,0
6203,Earthquake,2004/9/7,0,0,0
6204,Earthquake,2004/9/7,0,0,0
6205,Nevada,2004/9/5,0,3,0
6206,Storm,2004/9/4,0,0,0
6207,Epidemic,2004/9/2,0,1,0
6208,Structural Collapse,2004/8/23,0,0,0
6209,Structural Collapse,2004/8/23,0,0,0
6210,Structural Collapse,2004/8/23,0,0,0
6211,Structural Collapse,2004/8/23,0,0,0
6212,Structural Collapse,2004/8/23,0,0,0
6213,Structural Collapse,2004/8/24,3500,0,0
6214,Structural Collapse,2004/8/23,0,0,0
6215,Structural Collapse,2004/8/23,0,0,0
6216,Structural Collapse,2004/8/23,0,0,0
6217,Structural Collapse,2004/8/23,0,0,0
6218,Pollution,2004/8/21,0,0,0
6219,Escape,2004/8/29,0,1,0
6220,Explosion,2004/8/26,0,0,0
6221,Other,2004/8/24,0,0,0
6222,Structural Collapse,2004/8/23,0,0,0
6223,Fire,2004/8/23,0,0,0
6224,Fog,2004/8/20,0,0,0
6225,Nevada,2004/8/18,0,0,0
6226,Fire,2004/8/16,0,0,0
6227,Fire,2004/8/14,0,0,0
6228,Epidemic,2004/8/17,0,0,0
6229,Fire,2004/8/13,0,1,0
6230,Fire,2004/8/14,0,0,0
6231,Epidemic,2004/8/10,0,1,0
6232,Pollution,2004/8/6,0,0,0
6233,Structural Collapse,2004/8/6,0,0,0
6234,Storm,2004/8/4,0,0,0
6235,Storm,2004/8/4,0,0,0
6236,Flood,2004/8/2,0,0,0
6237,Structural Collapse,2004/8/3,0,0,0
6238,Structural Collapse,2004/8/3,0,0,0
6239,Structural Collapse,2004/8/3,0,0,0
6240,Structural Collapse,2004/8/3,0,0,0
6241,Structural Collapse,2004/8/3,0,0,0
6242,Structural Collapse,2004/8/3,0,0,0
6243,Structural Collapse,2004/8/3,0,0,0
6244,Nevada,2004/8/3,300,0,0
6245,Fire,2004/8/4,0,0,0
6246,Fog,2004/8/1,0,0,0
6247,Fog,2004/8/1,0,0,0
6248,Fog,2004/8/1,0,0,0
6249,Fog,2004/8/1,0,0,0
6250,Pollution,2004/7/29,0,0,0
6251,Fire,2004/7/30,0,0,0
6252,Nevada,2004/7/28,0,0,0
6253,Nevada,2004/7/28,0,0,0
6254,Nevada,2004/7/28,0,0,0
6255,Structural Collapse,2004/7/26,0,0,0
6256,Structural Collapse,2004/7/23,0,0,0
6257,Structural Collapse,2004/7/23,0,0,0
6258,Fire,2004/7/20,0,0,0
6259,Fire,2004/7/20,0,0,0
6260,Frost,2004/7/15,0,2,0
6261,Nevada,2004/7/15,0,0,0
6262,Escape,2004/7/27,0,8,0
6263,Epidemic,2004/4/23,0,0,0
6264,Epidemic,2004/4/23,0,0,0
6265,Epidemic,2004/4/23,0,0,0
6266,Epidemic,2004/4/23,0,0,0
6267,Epidemic,2004/4/23,0,0,0
6268,Epidemic,2004/4/23,0,0,0
6269,Epidemic,2004/4/23,0,0,0
6270,Epidemic,2004/4/23,0,0,0
6271,Epidemic,2004/4/23,0,0,0
6272,Epidemic,2004/4/23,0,0,0
6273,Epidemic,2004/4/23,0,0,0
6274,Epidemic,2004/5/18,0,0,0
6275,Fire,2004/7/18,0,3,0
6276,Pollution,2004/7/18,0,0,0
6277,Gale,2004/7/13,0,0,0
6278,Fire,2004/7/17,0,0,0
6279,Nevada,2004/7/13,0,0,0
6280,Nevada,2004/7/13,50,0,0
6281,Nevada,2004/7/13,0,0,0
6282,Nevada,2004/7/13,0,0,0
6283,Storm,2004/7/9,0,4,0
6284,Structural Collapse,2004/7/8,0,0,0
6285,Structural Collapse,2004/7/8,0,0,0
6286,Flood,2004/7/7,0,0,0
6287,Fire,2004/7/6,0,0,0
6288,Flood,2004/7/3,0,0,0
6289,Fire,2004/7/4,0,0,0
6290,Storm,2004/7/2,0,0,0
6291,Fog,2004/7/1,0,0,0
6292,Fog,2004/7/1,0,0,0
6293,Fog,2004/7/1,0,0,0
6294,Gale,2004/7/2,0,0,0
6295,Fire,2004/7/1,0,1,0
6296,Flood,2004/7/2,0,0,0
6297,Flood,2004/7/2,0,0,0
6298,Gale,2004/7/2,0,0,0
6299,Gale,2004/7/2,280,0,0
6300,Epidemic,2004/7/1,0,0,0
6301,Epidemic,2004/7/1,0,0,0
6302,Epidemic,2004/7/1,0,0,0
6303,Epidemic,2004/7/1,0,0,0
6304,Epidemic,2004/7/1,0,0,0
6305,Epidemic,2004/7/1,0,0,0
6306,Epidemic,2004/7/1,0,0,0
6307,Flood,2004/6/30,0,1,0
6308,Landslide,2004/7/1,0,1,0
6309,Flood,2004/7/1,0,0,0
6310,Landslide,2004/6/30,0,0,0
6311,Landslide,2004/6/30,12,0,0
6312,Flood,2004/6/30,0,1,0
6313,Explosion,2004/6/30,0,0,0
6314,Nevada,2004/6/29,0,0,0
6315,Flood,2004/6/28,0,0,0
6316,Flood,2004/6/28,0,0,0
6317,Pollution,2004/6/29,0,0,0
6318,Flood,2004/6/28,0,0,0
6319,Flood,2004/6/28,20,2,0
6320,Storm,2004/6/28,0,0,0
6321,Flood,2004/6/28,0,0,0
6322,Flood,2004/6/28,0,0,0
6323,Flood,2004/6/28,0,1,0
6324,Flood,2004/6/28,0,0,0
6325,Flood,2004/6/28,0,1,0
6326,Nevada,2004/6/25,300,0,0
6327,Epidemic,2004/6/22,0,2,0
6328,Fire,2004/6/22,0,0,0
6329,Fog,2004/6/18,0,0,0
6330,Forest Fire,2004/6/14,0,0,0
6331,Forest Fire,2004/6/14,0,0,0
6332,Structural Collapse,2004/6/15,900,0,0
6333,Escape,2004/6/14,0,0,0
6334,Flood,2004/6/28,0,4,0
6335,Fog,2004/6/24,0,0,0
6336,Fog,2004/6/24,0,1,0
6337,Fog,2004/6/24,0,1,0
6338,Fog,2004/6/23,0,1,0
6339,Epidemic,2004/6/22,0,1,0
6340,Gale,2004/6/21,0,0,0
6341,Gale,2004/6/21,0,0,0
6342,Epidemic,2004/6/16,0,0,0
6343,Other,2004/6/16,0,0,0
6344,Fire,2004/6/15,0,14,0
6345,Fog,2004/6/12,0,0,0
6346,Nevada,2004/6/11,0,0,0
6347,Nevada,2004/6/11,0,0,0
6348,Nevada,2004/6/11,0,0,0
6349,Other,2004/6/11,500,0,0
6350,Explosion,2004/6/12,16000,0,0
6351,Gale,2004/6/10,0,1,0
6352,Gale,2004/6/10,0,0,0
6353,Flood,2004/2/16,0,0,0
6354,Escape,2004/6/9,0,0,0
6355,Fire,2004/6/8,0,2,0
6356,Escape,2004/6/9,0,4,0
6357,Nevada,2004/6/9,0,0,0
6358,Fire,2004/6/8,0,2,0
6359,Frost,2004/6/8,0,1,0
6360,Nevada,2004/6/9,700,0,0
6361,Fire,2004/6/4,0,0,0
6362,Structural Collapse,2004/6/4,0,0,0
6363,Structural Collapse,2004/6/1,0,0,0
6364,Fog,2004/5/30,0,0,0
6365,Fog,2004/5/30,0,0,0
6366,Fog,2004/5/31,0,0,0
6367,Fog,2004/5/30,0,0,0
6368,Fog,2004/5/30,0,0,0
6369,Storm,2004/5/24,0,0,0
6370,Storm,2004/5/24,0,0,0
6371,Storm,2004/5/24,0,0,0
6372,Storm,2004/5/24,0,0,0
6373,Fog,2004/5/7,0,0,0
6374,Escape,2004/6/3,0,0,0
6375,Fog,2004/5/31,0,0,0
6376,Fog,2004/5/31,0,0,0
6377,Fog,2004/5/31,0,0,0
6378,Fog,2004/5/31,0,0,0
6379,Fog,2004/5/30,0,0,0
6380,Fog,2004/5/30,0,0,0
6381,Fire,2004/5/30,0,0,0
6382,Pollution,2004/5/28,0,0,0
6383,Flood,2004/5/27,0,0,0
6384,Flood,2004/5/27,0,0,0
6385,Flood,2004/5/27,0,0,0
6386,Storm,2004/5/23,0,0,0
6387,Fire,2004/5/24,0,0,0
6388,Escape,2004/5/21,0,1,0
6389,Epidemic,2004/5/20,0,0,0
6390,Explosion,2004/5/19,0,1,0
6391,Structural Collapse,2004/5/19,0,0,0
6392,Fire,2004/5/18,600,0,0
6393,Pollution,2004/5/12,0,0,0
6394,Storm,2004/5/11,6000,0,0
6395,Escape,2004/5/4,0,1,0
6396,Fire,2004/5/3,0,0,0
6397,Structural Collapse,2004/4/30,0,0,0
6398,Structural Collapse,2004/4/30,0,0,0
6399,Structural Collapse,2004/4/30,0,0,0
6400,Epidemic,2004/4/23,0,0,0
6401,Epidemic,2004/4/23,0,0,0
6402,Epidemic,2004/4/17,0,0,0
6403,Rain,2004/4/29,0,0,0
6404,Fire,2004/4/28,0,0,0
6405,Fire,2004/4/27,0,0,0
6406,Escape,2004/4/27,0,0,0
6407,Fire,2004/4/25,0,0,0
6408,Storm,2004/4/22,0,0,0
6409,Flood,2004/4/22,0,0,0
6410,Epidemic,2004/4/16,0,0,0
6411,Epidemic,2004/4/16,0,4,0
6412,Epidemic,2004/4/16,0,0,0
6413,Epidemic,2004/4/16,0,0,0
6414,Structural Collapse,2004/4/16,250,0,0
6415,Flood,2004/4/16,0,0,0
6416,Epidemic,2004/4/7,0,1,0
6417,Rain,2004/4/6,0,1,0
6418,Rain,2004/4/6,0,2,0
6419,Rain,2004/4/6,0,0,0
6420,Storm,2004/4/6,0,0,0
6421,Flood,2004/4/6,0,0,0
6422,Epidemic,2004/4/1,0,0,0
6423,Epidemic,2004/4/1,0,1,0
6424,Storm,2004/4/6,0,0,0
6425,Fire,2004/4/2,0,0,0
6426,Gale,2004/3/31,0,0,0
6427,Storm,2004/3/31,0,0,0
6428,Flood,2004/3/31,0,0,0
6429,Flood,2004/3/31,0,0,0
6430,Storm,2004/3/31,0,0,0
6431,Structural Collapse,2004/3/30,0,0,0
6432,Structural Collapse,2004/3/30,0,0,0
6433,Structural Collapse,2004/3/30,0,0,0
6434,Structural Collapse,2004/3/30,0,0,0
6435,Fire,2004/3/30,0,0,0
6436,Forest Fire,2004/3/28,0,0,0
6437,Pollution,2004/3/28,0,0,0
6438,Structural Collapse,2004/3/25,0,0,0
6439,Structural Collapse,2004/3/25,1200,0,0
6440,Drought,2004/3/10,0,0,0
6441,Explosion,2004/3/18,0,0,0
6442,Explosion,2004/3/18,0,0,0
6443,Explosion,2004/3/18,0,0,0
6444,Escape,2004/3/18,0,0,0
6445,Epidemic,2004/3/12,0,2,0
6446,Fire,2004/3/9,0,0,0
6447,Epidemic,2004/3/7,0,0,0
6448,Escape,2004/3/8,0,0,0
6449,Gale,2004/3/2,0,0,0
6450,Fire,2004/3/3,0,1,0
6451,Storm,2004/3/2,0,0,0
6452,Storm,2004/3/2,0,0,0
6453,Storm,2004/3/2,0,0,0
6454,Gale,2004/3/2,0,0,0
6455,Gale,2004/3/2,0,0,0
6456,Gale,2004/3/2,0,0,0
6457,Gale,2004/3/2,0,0,0
6458,Gale,2004/3/2,0,0,0
6459,Gale,2004/3/2,60000,0,0
6460,Fire,2004/3/2,0,3,0
6461,Structural Collapse,2004/3/12,50000,0,0
6462,Fire,2004/3/2,39,3,0
6463,Pollution,2004/2/19,0,0,0
6464,Pollution,2004/2/19,0,0,0
6465,Fire,2004/2/25,0,0,0
6466,Forest Fire,2004/2/21,0,0,0
6467,Fire,2004/2/19,0,0,0
6468,Storm,2004/2/17,0,0,0
6469,Storm,2004/2/17,0,0,0
6470,Storm,2004/2/17,0,0,0
6471,Flood,2004/2/16,0,0,0
6472,Escape,2004/2/15,0,0,0
6473,Biological,2004/2/13,0,0,0
6474,Fire,2004/2/11,0,0,0
6475,Storm,2004/1/31,0,0,0
6476,Storm,2004/1/31,0,1,0
6477,Storm,2004/1/30,15,0,0
6478,Storm,2004/1/30,0,0,0
6479,Storm,2004/1/30,0,0,0
6480,Storm,2004/1/30,0,0,0
6481,Storm,2004/1/30,0,0,0
6482,Storm,2004/1/30,0,0,0
6483,Fire,2004/2/1,0,0,0
6484,Storm,2004/1/30,4000,0,0
6485,Storm,2004/1/30,0,0,0
6486,Storm,2004/1/30,0,1,0
6487,Storm,2004/1/30,0,1,0
6488,Storm,2004/1/30,0,1,0
6489,Structural Collapse,2004/1/29,0,0,0
6490,Fire,2004/1/27,0,0,0
6491,Structural Collapse,2004/1/19,0,0,0
6492,Pollution,2004/1/16,0,0,0
6493,Forest Fire,2004/1/17,0,0,0
6494,Fire,2004/1/15,0,0,0
6495,Fire,2004/1/13,0,0,0
6496,Fire,2004/1/8,0,1,0
6497,Fire,2004/1/8,0,1,0
6498,Pollution,2004/1/8,0,0,0
6499,Flood,2004/1/4,0,0,0
6500,Fire,2004/1/5,0,0,0
6501,Storm,2004/1/4,0,1,0
6502,Forest Fire,2004/1/9,0,0,0
6503,Forest Fire,2004/1/4,0,0,0
6504,Forest Fire,2004/1/4,0,0,0
6505,Forest Fire,2004/1/4,0,0,0
6506,Forest Fire,2004/1/4,0,0,0
6507,Fire,2004/1/4,0,0,0
6508,Fire,2004/1/3,0,0,0
6509,Fire,2004/1/1,0,0,0
6510,Explosion,2004/1/2,0,4,0
6511,Storm,2003/11/12,450,0,0
6512,Storm,2003/11/12,0,0,0
6513,Storm,2003/11/12,0,1,0
6514,Storm,2003/11/12,0,0,0
6515,Storm,2003/11/12,0,0,0
6516,Storm,2003/11/12,0,0,0
6517,Storm,2003/11/12,0,0,0
6518,Storm,2003/11/12,0,0,0
6519,Storm,2003/11/12,0,0,0
6520,Forest Fire,2003/11/27,0,0,0
6521,Forest Fire,2003/11/23,0,0,0
6522,Forest Fire,2003/11/19,0,0,0
6523,Forest Fire,2003/11/19,0,0,0
6524,Fire,2003/12/29,0,0,0
6525,Flood,2003/12/28,0,0,0
6526,Storm,2003/12/28,0,0,0
6527,Flood,2003/12/28,0,0,0
6528,Flood,2003/12/27,0,0,0
6529,Flood,2003/12/27,0,0,0
6530,Flood,2003/12/27,0,0,0
6531,Landslide,2003/12/27,0,0,0
6532,Storm,2003/12/21,0,0,0
6533,Storm,2003/12/21,0,0,0
6534,Storm,2003/12/21,0,0,0
6535,Storm,2003/12/21,0,0,0
6536,Storm,2003/12/21,0,0,0
6537,Storm,2003/12/21,0,0,0
6538,Storm,2003/12/21,6,0,0
6539,Storm,2003/12/21,0,0,0
6540,Landslide,2003/12/22,160,0,0
6541,Storm,2003/12/22,0,0,0
6542,Explosion,2003/12/22,0,1,0
6543,Flood,2003/12/20,0,0,0
6544,Flood,2003/12/20,0,0,0
6545,Flood,2003/12/20,0,0,0
6546,Storm,2003/12/21,0,0,0
6547,Storm,2003/12/21,15,0,0
6548,Storm,2003/12/20,0,0,0
6549,Storm,2003/12/20,0,0,0
6550,Explosion,2003/12/15,0,1,0
6551,Fire,2003/12/9,0,0,0
6552,Rain,2003/12/3,0,0,0
6553,Rain,2003/12/3,0,1,0
6554,Rain,2003/12/3,0,1,0
6555,Fire,2003/12/3,0,0,0
6556,Storm,2003/11/30,0,0,0
6557,Storm,2003/11/29,0,0,0
6558,Storm,2003/11/29,0,0,0
6559,Storm,2003/11/29,0,0,0
6560,Forest Fire,2003/11/24,0,0,0
6561,Forest Fire,2003/11/24,0,0,0
6562,Structural Collapse,2003/11/24,2000,0,0
6563,Forest Fire,2003/11/21,0,0,0
6564,Escape,2003/11/21,0,0,0
6565,Structural Collapse,2003/11/17,0,0,0
6566,Nevada,2003/11/17,300,0,0
6567,Structural Collapse,2003/11/13,0,0,0
6568,Storm,2003/11/11,0,0,0
6569,Storm,2003/11/11,0,0,0
6570,Storm,2003/11/11,0,0,0
6571,Storm,2003/11/11,0,0,0
6572,Storm,2003/11/11,0,0,0
6573,Storm,2003/11/11,0,0,0
6574,Explosion,2003/11/12,0,1,0
6575,Flood,2003/11/11,0,0,0
6576,Flood,2003/11/11,0,0,0
6577,Storm,2003/11/11,0,1,0
6578,Storm,2003/11/11,0,0,0
6579,Electric Storm,2003/10/24,30000,0,0
6580,Structural Collapse,2003/10/19,0,0,0
6581,Structural Collapse,2003/10/19,0,0,0
6582,Structural Collapse,2003/9/3,0,0,0
6583,Structural Collapse,2003/9/3,0,0,0
6584,Structural Collapse,2003/9/3,0,0,0
6585,Structural Collapse,2003/9/3,0,0,0
6586,Structural Collapse,2003/9/3,0,0,0
6587,Structural Collapse,2003/9/3,0,0,0
6588,Structural Collapse,2003/9/3,0,0,0
6589,Structural Collapse,2003/9/3,2700000,0,0
6590,Structural Collapse,2003/12/29,0,0,0
6591,Structural Collapse,2003/11/10,600000,0,0
6592,Forest Fire,2003/11/13,0,0,0
6593,Structural Collapse,2003/11/17,60000,0,0
6594,Structural Collapse,2003/9/2,0,0,0
6595,Structural Collapse,2003/9/2,0,0,0
6596,Structural Collapse,2003/9/2,0,0,0
6597,Structural Collapse,2003/9/2,0,0,0
6598,Structural Collapse,2003/9/2,0,0,0
6599,Structural Collapse,2003/9/2,0,0,0
6600,Structural Collapse,2003/9/2,2000000,0,0
6601,Structural Collapse,2003/10/23,2000,0,0
6602,Structural Collapse,2003/10/28,3000,0,0
6603,Structural Collapse,2003/10/25,400,0,0
6604,Structural Collapse,2003/8/6,0,0,0
6605,Structural Collapse,2003/8/6,0,0,0
6606,Structural Collapse,2003/8/6,0,0,0
6607,Structural Collapse,2003/8/6,0,0,0
6608,Structural Collapse,2003/8/6,0,0,0
6609,Structural Collapse,2003/8/6,0,0,0
6610,Structural Collapse,2003/8/6,0,0,0
6611,Structural Collapse,2003/8/6,0,0,0
6612,Structural Collapse,2003/8/6,0,0,0
6613,Structural Collapse,2003/8/6,0,0,0
6614,Structural Collapse,2003/8/6,0,0,0
6615,Structural Collapse,2003/8/6,0,0,0
6616,Structural Collapse,2003/8/6,0,0,0
6617,Structural Collapse,2003/8/6,0,0,0
6618,Forest Fire,2003/11/13,0,0,0
6619,Forest Fire,2003/11/13,0,0,0
6620,Forest Fire,2003/11/14,0,0,0
6621,Forest Fire,2003/11/13,0,0,0
6622,Forest Fire,2003/11/14,0,0,0
6623,Forest Fire,2003/11/24,0,0,0
6624,Forest Fire,2003/11/21,0,0,0
6625,Forest Fire,2003/11/21,0,0,0
6626,Forest Fire,2003/8/18,0,0,0
6627,Storm,2003/11/11,0,0,0
